Edad,hosteleria_restaurante,hosteleria_asador,hosteleria_sidreria,hosteleria_bodega,hosteleria_queseria,Gourmet_Agricultura_ecologica,Gourmet_Denominacion_de_Origen,Gourmet_Eusko_Label,Gourmet_Euskal_Baserri,Target_Review,hombre,mujer,otro,user_bizkaia,user_gipuzkoa,user_alava,local_restaurante,local_asador,local_sidreria,local_bodega,local_queseria,local_bizkaia,local_gipuzkoa,local_alava,sol,estrella,q,local_valoracion
47,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.4
49,1,1,1,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4.5
54,0,0,1,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.1
52,1,1,1,0,1,0,1,0,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.6
56,1,1,1,1,0,0,0,1,1,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4.2
55,0,0,0,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4.0
62,1,0,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.6
63,1,1,0,0,0,0,1,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.5
61,1,0,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.1
56,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.6
60,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.0
54,1,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.1
57,1,0,1,0,0,0,1,1,0,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.6
40,1,0,0,1,1,1,1,1,1,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4.0
63,0,0,0,1,0,0,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4.5
64,1,1,1,1,0,1,1,1,1,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5.0
61,1,1,0,1,0,1,1,1,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4.5
59,0,1,1,0,1,0,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.1
56,1,1,1,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.4
58,0,1,1,1,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.9
50,1,1,1,1,0,0,1,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4.3
45,0,0,0,0,0,0,1,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4.5
55,1,0,0,0,0,1,1,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.3
46,1,1,1,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,4.5
50,1,1,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4.4
52,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,3.9
65,1,1,1,1,1,1,1,0,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.6
55,1,1,1,1,1,1,1,1,1,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3.5
60,0,0,0,1,1,0,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4.4
48,1,1,1,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3.7
51,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.1
65,0,1,1,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4.6
52,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4.2
54,1,1,0,1,1,1,0,0,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4.3
63,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.0
67,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.3
50,1,1,1,1,1,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,3.9
57,1,0,1,1,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.1
46,1,1,1,1,1,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.6
59,1,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.2
62,1,1,1,0,1,0,1,0,1,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,4.7
68,0,0,0,0,1,0,1,0,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.6
61,1,1,0,1,1,1,1,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.2
47,1,1,0,0,0,0,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4.0
63,1,0,1,1,1,1,1,1,1,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.4
58,1,1,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4.5
46,1,1,1,1,0,0,0,1,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.7
75,0,1,1,1,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.6
56,0,0,1,1,0,1,1,0,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.3
64,1,0,1,0,1,1,0,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.6
62,0,0,0,1,1,0,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.4
55,1,0,0,1,1,1,1,1,1,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4.5
64,1,0,1,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4.2
34,1,0,0,1,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4.7
71,0,0,0,1,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.3
64,0,0,0,1,1,1,1,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4.1
53,1,1,0,0,1,1,1,1,0,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.7
46,1,1,0,0,0,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4.4
49,0,1,1,1,1,1,1,1,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.7
59,1,1,0,1,1,0,0,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,4.0
45,1,1,1,1,1,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4.1
59,0,1,1,0,1,0,1,0,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,4.5
65,1,0,1,0,1,1,1,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,4.1
65,1,0,1,0,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.3
46,1,0,1,1,0,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.4
63,1,1,1,1,1,1,1,1,0,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.7
64,1,0,1,1,1,0,0,1,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4.8
60,0,0,0,0,0,1,1,0,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,4.3
52,0,1,1,0,0,1,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.2
61,1,1,0,0,0,1,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.4
29,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5.0
47,1,0,1,1,1,1,1,1,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4.4
48,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,4.4
55,1,1,1,0,1,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.7
46,1,1,0,1,1,1,1,1,1,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4.3
65,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4.7
65,1,1,0,1,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4.6
50,1,1,1,0,1,1,0,1,1,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4.4
57,0,1,0,1,1,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,4.4
61,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.8
46,0,0,0,0,0,0,1,1,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.0
49,0,1,0,1,1,0,1,1,0,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4.1
56,0,1,1,1,0,0,1,1,1,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.6
46,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.3
61,1,1,1,1,1,0,1,1,0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.8
56,1,1,1,1,0,0,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.3
46,0,1,1,0,0,1,1,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4.8
55,0,1,0,1,1,1,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4.2
45,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.2
48,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4.6
61,0,1,1,1,1,0,0,1,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.5
54,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4.2
54,1,1,1,1,1,1,0,1,0,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,4.8
65,1,0,0,1,1,1,0,1,1,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0
54,0,0,0,0,0,1,1,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.6
65,1,0,1,0,0,1,1,1,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.1
25,0,1,0,1,1,1,0,1,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4.6
50,0,0,0,1,1,1,1,1,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.5
64,0,0,0,1,1,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4.1
63,1,1,1,0,1,0,1,1,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.7
53,0,0,0,0,1,1,0,1,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,4.3
63,0,1,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.3
49,0,0,0,1,0,0,1,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.5
49,1,0,1,1,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3.8
51,1,1,0,1,0,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.8
56,1,1,0,1,0,0,0,1,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,4.5
53,1,1,0,0,0,0,1,1,1,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.4
58,1,1,1,1,0,1,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.5
58,0,1,1,0,0,0,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.6
31,1,0,0,0,1,1,1,1,1,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
58,1,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.5
46,0,0,1,0,1,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.1
60,0,1,1,1,1,1,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.6
45,1,1,1,1,0,0,0,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.9
46,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.3
59,0,1,0,1,1,1,1,1,1,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4.6
63,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3.6
57,1,0,0,1,1,1,0,1,1,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4.4
47,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.4
47,1,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,4.7
61,1,1,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.7
49,1,1,0,0,1,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.1
61,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.1
65,1,0,0,1,1,0,1,1,1,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4.5
52,1,0,1,0,0,1,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.7
45,1,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.3
56,1,1,0,0,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.5
66,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.4
56,0,1,1,0,0,0,1,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.4
45,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.3
49,1,1,0,1,1,1,1,1,1,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4.0
29,1,1,0,1,0,1,1,0,1,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.2
50,1,0,1,1,1,1,1,1,1,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4.5
61,1,1,1,1,1,0,1,0,1,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4.9
46,1,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.7
63,1,1,0,1,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,4.4
54,0,0,0,1,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.6
48,1,0,0,0,1,1,1,1,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.7
61,1,1,1,1,0,1,1,1,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.4
29,1,1,0,1,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.3
58,1,0,1,1,1,1,0,1,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4.8
55,1,1,0,1,0,1,1,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.3
59,1,0,0,1,0,0,1,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.2
64,0,0,0,1,1,0,1,0,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,4.7
53,1,0,1,0,1,0,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.8
59,0,1,0,0,0,1,1,0,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4.8
65,1,1,1,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.3
73,0,0,0,0,1,1,1,1,1,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4.3
36,1,0,1,1,0,0,0,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.5
39,1,1,0,1,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.2
50,0,1,1,0,1,1,0,1,1,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.9
55,1,1,0,1,1,1,1,1,1,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.5
62,1,1,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4.4
55,1,1,1,1,0,0,1,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,4.3
46,1,1,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4.0
46,0,0,0,0,1,1,0,1,1,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,4.3
58,0,1,1,1,1,1,1,0,1,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4.6
44,1,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.5
55,0,0,0,0,1,1,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4.2
45,1,1,1,0,1,1,0,1,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,5.0
57,1,0,0,1,1,1,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.9
55,1,1,1,1,1,1,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.6
50,0,1,1,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4.6
63,1,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3.9
56,1,1,1,1,1,1,1,0,1,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.3
56,1,1,1,1,1,1,1,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.7
60,1,0,1,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.4
56,0,1,1,0,1,1,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.0
51,1,1,0,1,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4.1
50,1,1,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4.6
44,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4.4
46,0,0,1,1,0,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,4.6
61,0,0,0,1,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4.2
64,1,1,1,1,0,0,1,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.3
62,1,1,1,1,0,0,1,1,0,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0
64,0,1,1,0,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,4.1
63,1,1,0,0,1,1,1,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,4.1
59,1,0,1,1,1,0,1,1,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4.9
61,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3.8
62,1,1,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.7
54,1,1,1,1,0,0,1,1,0,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.0
55,1,1,1,1,1,0,1,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.2
59,1,0,0,1,1,1,1,1,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4.4
57,1,0,1,0,1,1,0,1,1,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4.7
53,1,0,0,1,1,0,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.2
53,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.7
50,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.8
59,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.7
54,1,1,0,1,0,1,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
60,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4.5
65,1,0,1,1,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.5
54,0,0,1,1,0,1,1,0,1,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4.4
57,0,1,0,1,0,1,1,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.5
64,1,1,0,1,0,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3.9
61,1,1,0,0,1,1,1,1,1,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
57,1,0,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4.2
64,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4.1
46,1,1,1,1,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,4.4
55,1,0,1,1,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.7
48,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.3
48,0,0,0,0,0,1,1,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4.0
43,0,1,0,1,1,0,1,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
49,1,0,0,0,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.2
52,1,1,0,1,0,1,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4.9
49,1,1,1,1,0,1,1,0,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.6
45,1,1,1,1,0,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.5
64,0,0,1,1,1,0,1,1,1,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4.1
65,0,0,1,0,0,1,1,0,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.7
51,1,0,0,1,0,1,0,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.7
48,0,1,1,1,0,0,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4.4
51,1,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3.8
65,1,1,1,1,1,0,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.6
47,1,1,0,1,1,0,1,1,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,4.1
55,1,1,1,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.6
59,1,1,0,0,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.9
53,1,1,1,1,1,1,0,1,1,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.3
59,1,1,0,0,1,1,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4.4
59,1,1,1,1,1,1,1,1,1,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4.6
58,1,1,0,1,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.8
68,1,1,0,1,1,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4.3
47,1,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.8
63,0,0,1,1,1,1,1,1,1,5,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.2
61,0,0,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3.7
50,1,1,0,1,0,1,1,1,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.6
58,0,0,0,0,1,1,1,1,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.4
59,1,1,1,1,0,1,1,0,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.3
50,0,0,0,0,1,1,0,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.2
48,1,0,1,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4.3
58,1,1,0,1,1,1,1,1,1,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.5
