user_id,gastro_id,puntuacion,texto,created_at
1555,551,5,,2025-03-05 00:00:00
954,551,4,,2026-01-09 00:00:00
709,551,4,"Rico y bien elaborado, lo recomiendo.",2024-04-16 00:00:00
727,551,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-04-18 00:00:00
1714,551,2,El producto podría ser más fresco.,2025-10-08 00:00:00
1113,551,5,"Producto de primera calidad, servicio impecable.",2026-02-14 00:00:00
1797,552,5,"La mejor comida del País Vasco, sin exagerar.",2025-02-16 00:00:00
1357,552,3,"Aceptable, hay opciones mejores en la zona.",2024-12-14 00:00:00
411,552,5,,2024-07-15 00:00:00
1874,552,3,"Correcto, sin más. Esperaba algo más.",2025-11-15 00:00:00
532,552,4,"Producto fresco y bien tratado, muy satisfecho.",2026-03-22 00:00:00
299,552,4,,2025-08-12 00:00:00
178,552,3,"Correcto, sin más. Esperaba algo más.",2026-03-01 00:00:00
1134,552,4,,2024-09-04 00:00:00
226,552,4,"Rico y bien elaborado, lo recomiendo.",2026-04-30 00:00:00
276,552,3,,2024-05-17 00:00:00
605,552,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-11-20 00:00:00
1181,553,4,,2025-12-04 00:00:00
644,553,4,"Buena experiencia, repetiría.",2024-09-01 00:00:00
1114,553,4,,2026-02-22 00:00:00
1472,553,4,,2025-06-22 00:00:00
88,553,4,,2025-12-26 00:00:00
23,553,4,"Rico y bien elaborado, lo recomiendo.",2026-04-05 00:00:00
925,553,4,,2025-09-06 00:00:00
262,553,4,Muy buena relación calidad-precio.,2025-07-11 00:00:00
1337,553,4,"Rico y bien elaborado, lo recomiendo.",2025-08-30 00:00:00
430,553,4,"Producto fresco y bien tratado, muy satisfecho.",2024-08-09 00:00:00
718,554,5,"La mejor comida del País Vasco, sin exagerar.",2024-02-10 00:00:00
1899,554,3,"Correcto, sin más. Esperaba algo más.",2024-03-26 00:00:00
1214,554,3,Ni mal ni especialmente bien.,2025-05-23 00:00:00
1165,554,5,,2025-02-02 00:00:00
466,554,5,"Un lujo para el paladar, altamente recomendable.",2026-03-08 00:00:00
97,554,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-01-11 00:00:00
1896,554,2,,2024-01-28 00:00:00
635,554,3,,2024-04-19 00:00:00
893,554,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-05-10 00:00:00
228,554,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-09-07 00:00:00
806,555,5,,2025-10-14 00:00:00
342,555,5,,2024-10-17 00:00:00
774,555,5,"Un lujo para el paladar, altamente recomendable.",2024-01-04 00:00:00
1752,555,4,"Producto fresco y bien tratado, muy satisfecho.",2025-01-11 00:00:00
731,555,5,,2024-02-29 00:00:00
1907,555,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-06-22 00:00:00
1898,555,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-07-06 00:00:00
287,555,4,,2025-06-26 00:00:00
355,555,5,"De los mejores que he probado, una joya.",2024-05-22 00:00:00
1734,555,5,"La mejor comida del País Vasco, sin exagerar.",2026-04-14 00:00:00
796,555,5,"De los mejores que he probado, una joya.",2025-09-08 00:00:00
9,555,5,,2025-04-07 00:00:00
552,555,5,,2024-03-19 00:00:00
1203,555,5,"Producto de primera calidad, servicio impecable.",2024-05-13 00:00:00
1607,555,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-04-29 00:00:00
265,555,5,,2026-03-22 00:00:00
219,555,5,"Un lujo para el paladar, altamente recomendable.",2025-03-14 00:00:00
1852,555,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-06-15 00:00:00
858,556,4,,2024-05-11 00:00:00
1520,556,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-07-16 00:00:00
1218,556,4,,2024-07-27 00:00:00
1389,556,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-03-31 00:00:00
569,556,5,"Un lujo para el paladar, altamente recomendable.",2024-06-06 00:00:00
969,556,5,,2026-02-02 00:00:00
92,556,5,"La mejor comida del País Vasco, sin exagerar.",2024-09-17 00:00:00
1644,556,4,"Producto fresco y bien tratado, muy satisfecho.",2025-06-05 00:00:00
1982,556,4,Muy buena relación calidad-precio.,2025-05-12 00:00:00
822,556,5,"De los mejores que he probado, una joya.",2025-10-21 00:00:00
1770,557,2,"No volvería, hay mejores opciones cerca.",2026-05-01 00:00:00
850,557,4,Muy buena relación calidad-precio.,2024-04-28 00:00:00
1690,557,4,Muy buena relación calidad-precio.,2026-03-23 00:00:00
1186,557,5,"La mejor comida del País Vasco, sin exagerar.",2024-12-16 00:00:00
386,557,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-01-24 00:00:00
1169,557,4,,2024-02-17 00:00:00
1016,557,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-01-11 00:00:00
806,557,5,,2025-01-14 00:00:00
237,557,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-04-21 00:00:00
842,557,5,"De los mejores que he probado, una joya.",2025-08-17 00:00:00
198,558,5,"Producto de primera calidad, servicio impecable.",2025-08-10 00:00:00
1356,558,5,,2025-04-08 00:00:00
16,558,3,"Bien pero sin sorpresas, precio algo elevado.",2025-02-16 00:00:00
955,558,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-10-02 00:00:00
388,558,4,"Producto fresco y bien tratado, muy satisfecho.",2026-03-10 00:00:00
1263,558,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-02-16 00:00:00
1961,558,3,"Normal, la calidad era buena pero el servicio flojo.",2024-04-01 00:00:00
936,558,3,,2025-07-02 00:00:00
1644,558,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-09-11 00:00:00
1019,558,5,"Producto de primera calidad, servicio impecable.",2024-01-22 00:00:00
1799,559,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-09-25 00:00:00
837,559,4,"Rico y bien elaborado, lo recomiendo.",2024-07-13 00:00:00
36,559,4,"Rico y bien elaborado, lo recomiendo.",2024-10-28 00:00:00
1732,559,4,"Producto fresco y bien tratado, muy satisfecho.",2025-02-17 00:00:00
349,559,4,Muy buena relación calidad-precio.,2025-02-21 00:00:00
1251,559,4,,2025-07-25 00:00:00
49,559,4,Muy buena relación calidad-precio.,2025-04-13 00:00:00
807,559,4,Muy buena relación calidad-precio.,2025-10-19 00:00:00
1973,559,5,"Producto de primera calidad, servicio impecable.",2025-07-29 00:00:00
199,559,3,Ni mal ni especialmente bien.,2025-09-13 00:00:00
854,559,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-01-05 00:00:00
620,559,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-05-21 00:00:00
637,561,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-05-06 00:00:00
1667,561,5,,2024-01-04 00:00:00
1215,561,3,"Correcto, sin más. Esperaba algo más.",2024-05-25 00:00:00
786,561,2,Servicio lento y actitud mejorable.,2024-12-15 00:00:00
1122,561,5,"La mejor comida del País Vasco, sin exagerar.",2025-02-19 00:00:00
1161,561,5,"La mejor comida del País Vasco, sin exagerar.",2025-03-20 00:00:00
332,561,4,,2025-07-17 00:00:00
813,561,4,"Producto fresco y bien tratado, muy satisfecho.",2025-10-07 00:00:00
694,561,4,Muy buena relación calidad-precio.,2025-07-29 00:00:00
810,561,5,"La mejor comida del País Vasco, sin exagerar.",2026-02-23 00:00:00
1531,561,5,"De los mejores que he probado, una joya.",2024-12-10 00:00:00
971,561,3,"Aceptable, hay opciones mejores en la zona.",2026-05-13 00:00:00
1887,561,5,,2025-07-08 00:00:00
592,561,5,"Producto de primera calidad, servicio impecable.",2026-05-20 00:00:00
840,561,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-05-25 00:00:00
1583,561,4,"Producto fresco y bien tratado, muy satisfecho.",2026-02-09 00:00:00
1098,561,4,,2026-05-22 00:00:00
1101,561,5,"Un lujo para el paladar, altamente recomendable.",2024-03-05 00:00:00
109,561,4,,2026-02-20 00:00:00
806,561,5,,2024-03-24 00:00:00
219,562,5,"Producto de primera calidad, servicio impecable.",2026-04-23 00:00:00
1688,562,3,"Correcto, sin más. Esperaba algo más.",2024-03-08 00:00:00
1116,562,3,,2025-10-25 00:00:00
1391,562,4,,2025-09-13 00:00:00
1945,562,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-04-09 00:00:00
166,562,3,,2025-10-06 00:00:00
1808,562,4,"Producto fresco y bien tratado, muy satisfecho.",2025-10-19 00:00:00
250,562,4,,2026-01-17 00:00:00
796,562,5,"Producto de primera calidad, servicio impecable.",2024-01-18 00:00:00
1712,562,3,Ni mal ni especialmente bien.,2024-10-15 00:00:00
1820,562,5,,2025-04-04 00:00:00
1016,562,4,"Producto fresco y bien tratado, muy satisfecho.",2025-11-18 00:00:00
1195,562,5,,2024-01-20 00:00:00
1427,562,5,,2025-05-18 00:00:00
1676,562,4,"Producto fresco y bien tratado, muy satisfecho.",2024-02-18 00:00:00
1707,566,3,Ni mal ni especialmente bien.,2024-03-09 00:00:00
836,566,4,,2025-02-10 00:00:00
511,566,3,"Aceptable, hay opciones mejores en la zona.",2024-03-09 00:00:00
1747,566,3,,2025-04-09 00:00:00
870,566,5,"Producto de primera calidad, servicio impecable.",2025-01-01 00:00:00
1627,566,5,,2024-12-19 00:00:00
530,566,4,"Producto fresco y bien tratado, muy satisfecho.",2025-07-11 00:00:00
8,566,4,"Rico y bien elaborado, lo recomiendo.",2026-05-19 00:00:00
997,566,3,"Correcto, sin más. Esperaba algo más.",2024-03-21 00:00:00
198,566,5,,2024-04-25 00:00:00
1518,566,5,"De los mejores que he probado, una joya.",2025-11-16 00:00:00
556,566,5,"De los mejores que he probado, una joya.",2025-08-10 00:00:00
894,566,4,"Rico y bien elaborado, lo recomiendo.",2024-08-11 00:00:00
837,568,5,"De los mejores que he probado, una joya.",2024-10-30 00:00:00
93,568,4,"Rico y bien elaborado, lo recomiendo.",2025-08-15 00:00:00
1577,568,4,,2025-02-09 00:00:00
1368,568,4,,2026-04-17 00:00:00
950,568,4,,2024-02-24 00:00:00
1805,568,4,,2024-09-13 00:00:00
678,568,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-04-20 00:00:00
593,568,3,"Normal, la calidad era buena pero el servicio flojo.",2025-11-14 00:00:00
1754,568,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-01-15 00:00:00
1602,568,4,"Producto fresco y bien tratado, muy satisfecho.",2026-04-20 00:00:00
1035,568,4,Muy buena relación calidad-precio.,2025-10-05 00:00:00
259,568,5,"Un lujo para el paladar, altamente recomendable.",2024-06-24 00:00:00
432,568,4,,2026-04-29 00:00:00
1322,568,5,"De los mejores que he probado, una joya.",2025-03-24 00:00:00
778,568,4,"Rico y bien elaborado, lo recomiendo.",2026-04-22 00:00:00
1683,568,3,Ni mal ni especialmente bien.,2024-06-30 00:00:00
1904,568,5,"Un lujo para el paladar, altamente recomendable.",2024-01-30 00:00:00
1621,568,5,"Un lujo para el paladar, altamente recomendable.",2026-01-26 00:00:00
1233,570,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-07-11 00:00:00
1256,570,4,Muy buena relación calidad-precio.,2025-04-09 00:00:00
970,570,4,,2026-05-31 00:00:00
809,570,4,,2025-02-18 00:00:00
1973,570,4,Muy buena relación calidad-precio.,2025-01-08 00:00:00
1651,570,5,"La mejor comida del País Vasco, sin exagerar.",2024-03-27 00:00:00
876,570,5,,2024-08-17 00:00:00
1465,570,4,,2024-06-12 00:00:00
542,570,4,"Buena experiencia, repetiría.",2024-01-16 00:00:00
198,570,5,"Un lujo para el paladar, altamente recomendable.",2024-04-17 00:00:00
1572,579,4,"Rico y bien elaborado, lo recomiendo.",2026-01-20 00:00:00
716,579,4,"Rico y bien elaborado, lo recomiendo.",2024-03-15 00:00:00
1156,579,3,,2025-08-04 00:00:00
1676,579,3,Ni mal ni especialmente bien.,2024-02-10 00:00:00
1388,579,4,"Buena experiencia, repetiría.",2024-08-28 00:00:00
42,579,4,"Buena experiencia, repetiría.",2026-03-13 00:00:00
679,579,4,,2024-06-11 00:00:00
287,579,5,"Producto de primera calidad, servicio impecable.",2026-03-28 00:00:00
468,579,4,"Rico y bien elaborado, lo recomiendo.",2025-11-09 00:00:00
1818,579,5,"De los mejores que he probado, una joya.",2026-01-03 00:00:00
78,579,5,"Producto de primera calidad, servicio impecable.",2025-10-25 00:00:00
442,579,4,"Buena experiencia, repetiría.",2026-05-16 00:00:00
626,579,4,Muy buena relación calidad-precio.,2025-10-24 00:00:00
1239,579,5,,2025-10-03 00:00:00
1075,579,4,Muy buena relación calidad-precio.,2025-12-12 00:00:00
1862,580,5,,2024-07-02 00:00:00
1808,580,5,"Un lujo para el paladar, altamente recomendable.",2025-02-03 00:00:00
178,580,5,"La mejor comida del País Vasco, sin exagerar.",2024-01-27 00:00:00
262,580,3,"Normal, la calidad era buena pero el servicio flojo.",2026-03-09 00:00:00
997,580,4,"Producto fresco y bien tratado, muy satisfecho.",2025-05-21 00:00:00
212,580,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-06-02 00:00:00
697,580,3,"Normal, la calidad era buena pero el servicio flojo.",2025-06-01 00:00:00
295,580,5,"La mejor comida del País Vasco, sin exagerar.",2024-11-23 00:00:00
1282,580,4,,2026-02-06 00:00:00
1904,580,5,"Producto de primera calidad, servicio impecable.",2025-11-28 00:00:00
1738,581,5,"La mejor comida del País Vasco, sin exagerar.",2025-11-29 00:00:00
993,581,4,,2024-02-23 00:00:00
1152,581,4,"Buena experiencia, repetiría.",2026-02-12 00:00:00
1147,581,1,"Evitadlo, no merece la visita.",2024-12-05 00:00:00
829,581,4,Muy buena relación calidad-precio.,2025-11-20 00:00:00
387,581,5,,2025-07-08 00:00:00
1502,581,5,"Producto de primera calidad, servicio impecable.",2024-10-01 00:00:00
252,581,5,"Un lujo para el paladar, altamente recomendable.",2025-04-16 00:00:00
206,581,5,,2024-12-27 00:00:00
1430,581,4,"Rico y bien elaborado, lo recomiendo.",2025-10-15 00:00:00
882,582,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-01-27 00:00:00
622,582,5,,2025-02-04 00:00:00
1971,582,4,,2024-07-18 00:00:00
1637,582,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-04-15 00:00:00
330,582,5,,2024-03-22 00:00:00
11,582,4,"Rico y bien elaborado, lo recomiendo.",2025-06-29 00:00:00
89,582,5,"Un lujo para el paladar, altamente recomendable.",2024-07-01 00:00:00
492,582,3,,2024-06-20 00:00:00
227,582,2,,2025-08-26 00:00:00
1074,582,3,"Aceptable, hay opciones mejores en la zona.",2025-06-26 00:00:00
1278,583,4,Muy buena relación calidad-precio.,2024-08-16 00:00:00
518,583,3,"Correcto, sin más. Esperaba algo más.",2025-07-27 00:00:00
107,583,4,Muy buena relación calidad-precio.,2025-10-23 00:00:00
20,583,5,,2025-01-30 00:00:00
44,583,3,"Correcto, sin más. Esperaba algo más.",2025-09-16 00:00:00
17,583,4,"Buena experiencia, repetiría.",2026-04-24 00:00:00
219,583,5,,2024-11-09 00:00:00
483,583,5,,2025-11-22 00:00:00
444,583,4,Muy buena relación calidad-precio.,2026-05-02 00:00:00
1975,583,5,"Un lujo para el paladar, altamente recomendable.",2024-06-17 00:00:00
1749,588,4,"Buena experiencia, repetiría.",2025-08-18 00:00:00
1747,588,4,Muy buena relación calidad-precio.,2026-05-08 00:00:00
1165,588,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-11-29 00:00:00
866,588,4,,2026-04-27 00:00:00
1293,588,4,,2026-01-16 00:00:00
1646,588,4,"Rico y bien elaborado, lo recomiendo.",2026-04-17 00:00:00
11,588,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-04-09 00:00:00
1986,588,5,"Producto de primera calidad, servicio impecable.",2024-02-16 00:00:00
367,588,5,"La mejor comida del País Vasco, sin exagerar.",2025-12-14 00:00:00
946,588,4,"Buena experiencia, repetiría.",2026-02-27 00:00:00
1753,588,5,,2024-12-28 00:00:00
451,588,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-05-04 00:00:00
960,588,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-03-02 00:00:00
263,588,5,"Un lujo para el paladar, altamente recomendable.",2024-01-07 00:00:00
800,588,5,,2026-05-14 00:00:00
355,588,4,"Buena experiencia, repetiría.",2025-02-15 00:00:00
732,588,5,,2024-12-04 00:00:00
754,588,5,"Un lujo para el paladar, altamente recomendable.",2025-03-02 00:00:00
1988,588,5,,2026-03-02 00:00:00
1073,590,5,"Un lujo para el paladar, altamente recomendable.",2025-07-05 00:00:00
198,590,4,,2024-06-20 00:00:00
1183,590,5,"De los mejores que he probado, una joya.",2024-12-11 00:00:00
1565,590,3,"Aceptable, hay opciones mejores en la zona.",2025-07-08 00:00:00
185,590,4,"Producto fresco y bien tratado, muy satisfecho.",2025-01-07 00:00:00
346,590,5,,2025-12-30 00:00:00
25,590,3,,2025-05-29 00:00:00
1193,590,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-03-25 00:00:00
1780,590,5,"Producto de primera calidad, servicio impecable.",2024-01-27 00:00:00
1350,590,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-02-13 00:00:00
1965,590,4,,2025-10-16 00:00:00
127,590,5,"La mejor comida del País Vasco, sin exagerar.",2024-03-15 00:00:00
1976,591,4,,2026-04-25 00:00:00
805,591,2,El producto podría ser más fresco.,2024-11-20 00:00:00
671,591,4,,2024-12-14 00:00:00
1258,591,4,"Producto fresco y bien tratado, muy satisfecho.",2025-07-22 00:00:00
1662,591,4,"Buena experiencia, repetiría.",2024-11-06 00:00:00
1881,591,5,"De los mejores que he probado, una joya.",2025-01-27 00:00:00
1615,591,5,"Un lujo para el paladar, altamente recomendable.",2024-05-27 00:00:00
860,591,5,"La mejor comida del País Vasco, sin exagerar.",2025-03-09 00:00:00
1279,591,4,"Producto fresco y bien tratado, muy satisfecho.",2026-01-06 00:00:00
1721,591,4,"Rico y bien elaborado, lo recomiendo.",2026-02-03 00:00:00
987,591,5,"De los mejores que he probado, una joya.",2026-01-26 00:00:00
435,591,3,"Aceptable, hay opciones mejores en la zona.",2024-08-02 00:00:00
341,591,2,,2024-08-11 00:00:00
1,591,4,,2025-07-10 00:00:00
1448,591,5,,2024-05-16 00:00:00
221,591,5,,2024-07-23 00:00:00
491,591,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-10-03 00:00:00
600,591,5,,2025-01-21 00:00:00
1128,591,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-09-07 00:00:00
1358,591,5,"La mejor comida del País Vasco, sin exagerar.",2026-01-04 00:00:00
480,592,5,,2025-06-29 00:00:00
1391,592,5,"De los mejores que he probado, una joya.",2025-12-24 00:00:00
1138,592,4,"Rico y bien elaborado, lo recomiendo.",2024-12-24 00:00:00
155,592,4,,2026-02-03 00:00:00
326,592,4,"Buena experiencia, repetiría.",2025-05-10 00:00:00
784,592,5,,2025-08-07 00:00:00
373,592,3,,2025-09-25 00:00:00
1593,592,5,"Un lujo para el paladar, altamente recomendable.",2025-01-26 00:00:00
840,592,3,"Correcto, sin más. Esperaba algo más.",2025-02-05 00:00:00
185,592,5,"Un lujo para el paladar, altamente recomendable.",2024-05-03 00:00:00
975,592,5,,2025-04-13 00:00:00
1027,593,5,,2026-03-17 00:00:00
1835,593,4,,2025-08-01 00:00:00
1939,593,4,Muy buena relación calidad-precio.,2024-11-29 00:00:00
1704,593,5,,2025-08-03 00:00:00
627,593,4,,2025-02-25 00:00:00
394,593,3,"Normal, la calidad era buena pero el servicio flojo.",2026-03-29 00:00:00
1103,593,3,"Correcto, sin más. Esperaba algo más.",2025-10-17 00:00:00
912,593,4,"Rico y bien elaborado, lo recomiendo.",2024-08-30 00:00:00
1763,593,2,,2025-01-07 00:00:00
198,593,5,,2025-08-14 00:00:00
519,593,4,"Buena experiencia, repetiría.",2025-07-23 00:00:00
1513,593,2,,2024-05-05 00:00:00
188,593,4,"Producto fresco y bien tratado, muy satisfecho.",2024-08-12 00:00:00
649,593,4,"Rico y bien elaborado, lo recomiendo.",2024-01-21 00:00:00
1884,596,5,,2024-09-16 00:00:00
642,596,5,"Un lujo para el paladar, altamente recomendable.",2025-09-17 00:00:00
1317,596,4,,2025-04-02 00:00:00
159,596,5,"De los mejores que he probado, una joya.",2025-03-25 00:00:00
488,596,5,"Un lujo para el paladar, altamente recomendable.",2024-03-12 00:00:00
1556,596,4,,2025-11-13 00:00:00
1063,596,3,Ni mal ni especialmente bien.,2025-05-24 00:00:00
1864,596,4,,2025-12-25 00:00:00
864,596,4,,2025-08-16 00:00:00
1747,596,3,Ni mal ni especialmente bien.,2024-09-05 00:00:00
904,596,4,,2025-11-22 00:00:00
1951,600,5,,2026-03-23 00:00:00
885,600,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-07-15 00:00:00
123,600,4,,2024-02-15 00:00:00
1509,600,5,"De los mejores que he probado, una joya.",2026-04-10 00:00:00
1138,600,3,Ni mal ni especialmente bien.,2025-05-30 00:00:00
902,600,4,"Buena experiencia, repetiría.",2025-12-01 00:00:00
626,600,4,"Buena experiencia, repetiría.",2025-11-14 00:00:00
1009,600,4,,2025-10-14 00:00:00
684,600,4,Muy buena relación calidad-precio.,2024-07-25 00:00:00
1522,600,5,"La mejor comida del País Vasco, sin exagerar.",2025-02-01 00:00:00
1095,600,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-11-24 00:00:00
1761,600,5,,2026-05-05 00:00:00
1093,600,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-04-05 00:00:00
479,600,5,,2025-08-14 00:00:00
1712,600,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-02-06 00:00:00
1121,600,4,,2024-11-06 00:00:00
415,600,4,,2026-01-22 00:00:00
1255,600,5,,2026-04-23 00:00:00
1594,601,5,,2025-03-01 00:00:00
1165,601,3,,2025-12-04 00:00:00
1303,601,5,,2024-04-27 00:00:00
1869,601,4,,2024-06-03 00:00:00
863,601,5,,2024-06-10 00:00:00
670,601,5,"Un lujo para el paladar, altamente recomendable.",2025-02-23 00:00:00
1957,601,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-04-27 00:00:00
1735,601,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-04-28 00:00:00
653,601,5,"La mejor comida del País Vasco, sin exagerar.",2024-07-04 00:00:00
935,601,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-04-02 00:00:00
838,601,5,,2026-01-30 00:00:00
296,601,5,"La mejor comida del País Vasco, sin exagerar.",2024-07-21 00:00:00
1920,601,3,"Bien pero sin sorpresas, precio algo elevado.",2024-02-07 00:00:00
273,602,4,,2025-01-24 00:00:00
1708,602,4,"Rico y bien elaborado, lo recomiendo.",2025-04-11 00:00:00
1238,602,4,"Buena experiencia, repetiría.",2026-03-06 00:00:00
375,602,5,,2026-03-14 00:00:00
355,602,3,,2024-10-18 00:00:00
1754,602,4,"Producto fresco y bien tratado, muy satisfecho.",2025-10-02 00:00:00
1496,602,4,Muy buena relación calidad-precio.,2025-08-13 00:00:00
1328,602,4,"Rico y bien elaborado, lo recomiendo.",2025-09-02 00:00:00
822,602,4,,2026-05-10 00:00:00
527,602,4,,2026-05-17 00:00:00
1587,603,4,"Producto fresco y bien tratado, muy satisfecho.",2026-05-09 00:00:00
1529,603,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-04-04 00:00:00
704,603,3,Ni mal ni especialmente bien.,2025-09-02 00:00:00
914,603,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-05-23 00:00:00
1197,603,5,"La mejor comida del País Vasco, sin exagerar.",2025-04-09 00:00:00
1950,603,5,,2025-03-10 00:00:00
662,603,3,Ni mal ni especialmente bien.,2025-01-10 00:00:00
1855,603,4,"Rico y bien elaborado, lo recomiendo.",2024-08-05 00:00:00
542,603,4,,2024-03-17 00:00:00
1981,603,3,"Correcto, sin más. Esperaba algo más.",2024-05-24 00:00:00
1349,603,1,"Una decepción total, nos dejaron mal sabor de boca.",2024-05-06 00:00:00
934,603,4,,2024-08-24 00:00:00
1233,603,4,,2024-06-19 00:00:00
550,603,4,,2026-01-06 00:00:00
553,603,5,,2025-03-12 00:00:00
225,603,2,,2024-08-21 00:00:00
226,603,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-10-27 00:00:00
701,603,4,,2024-11-23 00:00:00
1534,603,4,Muy buena relación calidad-precio.,2024-08-15 00:00:00
1223,603,4,Muy buena relación calidad-precio.,2024-09-12 00:00:00
694,604,4,,2025-01-06 00:00:00
1234,604,2,Servicio lento y actitud mejorable.,2025-07-31 00:00:00
1730,604,3,"Aceptable, hay opciones mejores en la zona.",2025-03-09 00:00:00
1516,604,3,,2024-03-07 00:00:00
1113,604,3,"Aceptable, hay opciones mejores en la zona.",2025-01-15 00:00:00
729,604,5,"La mejor comida del País Vasco, sin exagerar.",2024-09-14 00:00:00
737,604,4,,2026-05-06 00:00:00
1767,604,4,Muy buena relación calidad-precio.,2024-04-23 00:00:00
82,604,5,,2024-05-01 00:00:00
1978,604,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-07-31 00:00:00
1337,604,3,"Normal, la calidad era buena pero el servicio flojo.",2025-07-21 00:00:00
1373,604,5,"Producto de primera calidad, servicio impecable.",2026-02-20 00:00:00
80,604,2,Servicio lento y actitud mejorable.,2025-06-12 00:00:00
1218,604,5,,2024-04-09 00:00:00
630,605,5,"Un lujo para el paladar, altamente recomendable.",2024-04-19 00:00:00
905,605,4,,2026-01-07 00:00:00
1621,605,5,,2024-03-03 00:00:00
324,605,5,,2024-02-13 00:00:00
590,605,4,,2024-02-25 00:00:00
1369,605,5,,2024-03-22 00:00:00
639,605,3,"Aceptable, hay opciones mejores en la zona.",2025-01-04 00:00:00
1593,605,3,"Normal, la calidad era buena pero el servicio flojo.",2024-11-03 00:00:00
259,605,3,"Correcto, sin más. Esperaba algo más.",2025-12-21 00:00:00
1534,605,4,,2025-03-21 00:00:00
137,605,5,"De los mejores que he probado, una joya.",2025-11-23 00:00:00
26,605,4,"Producto fresco y bien tratado, muy satisfecho.",2025-09-02 00:00:00
1802,605,5,,2024-05-03 00:00:00
978,606,5,,2025-11-18 00:00:00
677,606,5,"De los mejores que he probado, una joya.",2025-02-16 00:00:00
163,606,5,"Un lujo para el paladar, altamente recomendable.",2024-09-17 00:00:00
1107,606,5,"Un lujo para el paladar, altamente recomendable.",2026-04-22 00:00:00
546,606,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-06-21 00:00:00
1236,606,5,,2026-05-24 00:00:00
1957,606,5,,2024-09-29 00:00:00
221,606,5,"Producto de primera calidad, servicio impecable.",2024-12-04 00:00:00
427,606,5,,2024-03-10 00:00:00
951,606,4,,2025-08-25 00:00:00
1941,606,5,"Producto de primera calidad, servicio impecable.",2024-02-08 00:00:00
1552,606,5,"De los mejores que he probado, una joya.",2024-08-29 00:00:00
1802,606,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-04-20 00:00:00
674,606,5,"Producto de primera calidad, servicio impecable.",2025-08-10 00:00:00
1986,606,4,,2025-12-25 00:00:00
204,606,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-09-18 00:00:00
109,606,5,"De los mejores que he probado, una joya.",2024-10-31 00:00:00
1720,606,4,"Producto fresco y bien tratado, muy satisfecho.",2025-02-08 00:00:00
1862,606,5,"Un lujo para el paladar, altamente recomendable.",2025-10-16 00:00:00
179,606,5,,2025-04-19 00:00:00
237,607,4,"Producto fresco y bien tratado, muy satisfecho.",2025-01-26 00:00:00
1856,607,3,"Correcto, sin más. Esperaba algo más.",2025-02-24 00:00:00
