nombre,descripcion,municipio,provincia,latitud,longitud,type,tipo-comida,entorno,email,web,web_euskadi,categoria,calidad,valoracion,num_resenas,nivel_precio,url_imagen,nationalPhoneNumber
Félix Manso Ibarla,"Félix Manso, más conocido como “el Druida”, por su gran afición ...",Irun,Gipuzkoa,43.3305965,-1.7764574000000266,Restauración,Restaurante,Costa Vasca,info@felixmanso.com,https://www.felixmanso.com/,https://turismoa.euskadi.eus/es/restaurantes/felix-manso-ibarla/webtur00-content/es/,restaurantes,True,4.5,668.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJ0cEkKZQIUQ0Rj_JNOjPorcs/photos/Ab43m-upRDbTiS9RVoRJtyCsusp1lWTkqD25pS_vQV71yMwGtbG2mlt26Gqc81Y9W1KYzaAd9c3rQW3bpMMVH-xtfFsn5wklvbKCJCEwpQgKAS8Wul71gZFJ6k8eVDZENVvEfJAhnP8Qg0p56GD3kBtNk5eRK-hR4d0GDzJrO9jGkM5znazUw57_SNHfXX8zb0DuXo8hDtM_i24iTm0UHhrCgmopdXzmtZaXvh9nO0N6tNzfvtKNLfI6pNQTMPQXjMDotmArtE5hQgFEmP0i-SelBdCtHXulrYHmgeMhdGpwbhA0-U0YA8nogK8TtDJL89224ebZW7WphtpjTEwl087tKkp92ONcj11yWv75IFYPF8DB5p1YN79yILgIywmY6R6xVCzl2sz14C3WZ91l7Nm6C1WtXcidPjM1FVfO0tpXDZsBmccfZ3XaTjdWuhbxIKB4/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 84 19 64
Komentu Maitea,El restaurante Komentu Maitea se encuentra ubicado en el antiguo convento de Santa Isabel del S.X...,Gordexola,Bizkaia,43.1777491,-3.0814929000000575,Restauración,Restaurante,Montes y Valles vascos,komentumaitea@komentumaitea.com,https://www.komentumaitea.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-komentu-maitea/webtur00-content/es/,restaurantes,True,4.5,853.0,PRICE_LEVEL_EXPENSIVE,https://places.googleapis.com/v1/places/ChIJE1-VRplVTg0Rj6TpMWwFE04/photos/Ab43m-sEyqOCB7xf4vBKscENg8X3t9QHxU_LCEdKqS2LwVjcphHduTf8IwdAVXlmd7B2wlVn-a5EQq3LrvX-MSmtMbpkaYtwABZwBPxezRpfzHAvPELwQ5n_4KPi0Y-WUrpxYrEgpMQYomkHtqJCY9HmvG0AWW14GY76xvPw7Dt1D_3wvq0MoNtrVBAmdAYbQrGmzA9WRMUI_svD2G9aGDqmPxnvmggNmmzzoAvgxOrY3_8yngFNuGt9EfGLpLvKlk4wfQL1yZfOx81twup-TvuqEmZPlwmmW5UzOsvhyeKMqRKYewid-rshStr-kxhPwPd31rZhU6in2t4fHsZEnC2QdjspNuBw9sE4tQpe43oY08I-WzV2eurDgxHHTLffHa4AnOq3Y8dS8iIH-GHspkEk_OldpGttOSXAIX3M8P-owabDBA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,946 79 80 82
La Fábrica de Juan,"El restaurante La Fábrica de Juan se encuentra ubicado en la Playa de La Arena, en Zierben...",Zierbena,Bizkaia,43.34882679381105,-3.112301027786316,Restauración,Restaurante,Costa Vasca,koldoarrillaga@hotmail.com,https://lafabricadejuan.biz/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-la-fabrica-de-juan/webtur00-content/es/,restaurantes,False,4.3,1301.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJHfKQwdL5Tg0RIOJIpLrRKZI/photos/Ab43m-vD1hMyr_D628lAa8XtYk75vODO6mVfYqhAYrHIz8uaqg48wFPpBO1o9krN5RI5qBe6895IzwNYE8YuPOwuqxIC7H66BsGs68Vj0J5neZ7GLbj9gqLuO0_5dkUknCP3nngh3iHjaSaau9Mf4wsyhClSxo2Ps1u3bREjkuLYWGVC_aPoHU7V8mkkBo53rbm6-QPrYg8fKoTWdLdFaKCw9emVLC3fs_AWGY6mlV_moX-pGsTlgE2DmSfmmqRCY7ooX3gGB9hbFCiEfsPTCgqbJN2hLa6_2-ulzaOgK6opyu8_Jw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,946 36 53 61
Pallottienea,"El Restaurante Pallottienea forma parte del Balneario Casa Pallotti donde, además de relaj...",Karrantza Harana/Valle de Carranza,Bizkaia,43.244622808442436,-3.369513306082128,Restauración,Restaurante,Montes y Valles vascos,inforeservas@casavicentepallotti.com,https://www.casavicentepallotti.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-pallottienea/webtur00-content/es/,restaurantes,True,4.0,1363.0,,https://places.googleapis.com/v1/places/ChIJjXATb1fmTg0RvCVzfAr2nN8/photos/Ab43m-sl1cEXiXGblff3a46casPJFSnMakBjbnJegZ--yLSxo0LUx-DO-RoHRn9fGGgMZd4xWKXloZ8OVMNfnFX0743rMidGP675z_NSJzzo-BtdXBjhoMyMjVmxgJWZSlerUiZ0b2aFjry_2YcKQY5lkHsIfgITOvv1hPObEXuEQNY_WBKT3-g2Su3jZo2ffmvomHYb450BKAEIiFl6RKCDS48rNfA6X3EcWGRxiXc6G7hpSfTPXRwlgpYU44g3XSB2svud1W4mMxsn-__be4Po1ao69KggIB5C1OlSX37k2skEHw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,946 80 60 02
Route 33 Gourmet,Route 33 de Alegia dispone de cafetería abierta en horario de 5 de la mañana a las ...,Alegia,Gipuzkoa,43.10941323258738,-2.0964216533729996,Restauración,Restaurante,Montes y Valles vascos,info@hogeitahamahiru.com,,https://turismoa.euskadi.eus/es/restaurantes/route-33-gourmet1/webtur00-content/es/,restaurantes,True,3.5,1608.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJ6ROqma9LUA0R3diPGu4nuOQ/photos/Ab43m-sOGNzldGkuvu7HChOUqKU19LkxObRQqrh8A1uzm07T0jUiG0E936jNPdMTD8Q77ND_pIk4A1XvSqPPteAX3T6o-kpAGc3NLM5Q1N7lpm8jKkRkG1Nw0FX_sicwfTxp08zGaubg3ZWLT6S2S4fTCM268-zkX_4up2oqkfolbrYpE-ER8zDNYQs80jjI87024ezapkmuNWVhO_DSLAA9ipV7VnHjkERTNvnMPUvAPEQofBPpVvibjMp35nic0IelviU2yD4ydPz7Yak-gkDqU-ExrJEg_OXAT6IBvaUbtTQvM2aMxy-59-ZUoMfkdqNBp6SdTV-cxnIfWy6GlDiEiCeAhBpW4-d4Z11pLXI_ZxjKY4wWVdBWZWTL5a51t6zU3j7s_lR3c6xGFcZ_m3gPgLnNwVIieYGrCzMTtjw551c/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 69 86 04
Sansonategi,"El Restaurante Sansonategi está especializado en la organización de eventos, bodas ...",Hernani,Gipuzkoa,43.2669029,-1.9549548999999615,Restauración,Restaurante,Montes y Valles vascos,info@sansonategi.com,https://sansonategi.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-sansonategi/webtur00-content/es/,restaurantes,True,4.4,361.0,,https://places.googleapis.com/v1/places/ChIJP8tAIFGuUQ0RID8Bbkgw8wI/photos/Ab43m-ss5ur0dxQK-biuGvc2pEZEbmqCGTIjL8Hxvs0rIirLjtPt81SztNAtD2quEHqWEfPPz0ILEqMM_sR3IVtQdrnq_TqHRA1aKGO6Q9aFmnUHjcvWr7UX1_4e4jXw7wed-3bhiHtJc3_ZgDmKEUtJx1lOaWf2YEXmjK4cDPMq9n2-ekQU0kYlfZnT5JcpW9s2Zb3CG0mdpXeMB4k97aVLdfPlWGo0Cu48RsdEJPsk20mE9GQumuzEd7vUmyHBuv8gSj_2Azjmm4idDTCAQS8XZXdyiCQZ4WKY_cFXZFyr2tnCkRfUw5r7eXxSJdGuaX0_9qHY1--KfCiTW96-joxcB6XM7kgJ2jrcESpfN8BB9ixOjctjn_GBWlTltkqq0Bv4rGjxTVRe-4Na5nPOHL86pBfqzD50yhCZhcMpO9bth0iNF7M1_w2hhhMtjahnSLpZ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,656 73 54 27
Suharri,"Suharri cuenta con cocina de calidad a un precio asequible, junto a una atención que te ha...",Santurtzi,Bizkaia,43.33020826925661,-3.032103502902228,Restauración,Restaurante,Costa Vasca,restaurantesuharri@gmail.com,https://suharri.com/,https://turismoa.euskadi.eus/es/restaurantes/suharri/webtur00-content/es/,restaurantes,True,4.2,2395.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJQ8_CfHZZTg0R_1IiK0wZj24/photos/Ab43m-vGiciNSuwArz1PGUHoR7tJtHoCrRI9o6_iJdTEm87c7Kd9gHZk_Y13euMFRQHwaLdOo3ZYtBjSyVt1x1pPf_xDd0_JGrEMndoiC1ViQ3zSW_r3O3ZLta3TwXtHo3_1anJgjvHBqh7yIlpzVrRgo0P8DCEOmSLzUdcP8JLcfJsQPPc_ujnQe7S_e932jIYjcLUX1FCaNNxP90SPB9XkvL1eaiIwVMl3y2k2Fyp25KBuqCJOCOD5wT--b4Rnsq9286LPDgGOGrKNBAKRdJ2idThjHy_x7MGWOYjTu5qbe1SKTA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,618 38 66 19
"Toki, comidas & copas","En pleno centro de Santurzi se encuentra Toki, comidas & copas, donde podrás disfrutar...",Santurtzi,Bizkaia,43.3272859,-3.032275600000048,Restauración,Restaurante,Costa Vasca,tokicomidasycopas@gmail.com,https://www.tokicomidasycopas.com/,https://turismoa.euskadi.eus/es/restaurantes/toki-comidas-copas/webtur00-content/es/,restaurantes,True,4.4,792.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJo2l9451ZTg0RmgYDwRSSpfQ/photos/Ab43m-sZvjZlV8YMkJiBOiLO5Gy5ojHFUKXwP_OV3euOfsTv6-SbmMAieSXbUDwNbH2xK3CEXibTC7m6Bkfdqg3qK5t-D7JIT8F2eJJ8-nAL9LmxtttW9ZTjVnG0yobaXGn2vI_1ed-UQL-fCwoe-QZ9fuqMmioFU2rsG8_3j1etT3kW8Q-PqXNEV2RoTJ1tJcQhNKTpreTEV882MfAeAESDfVJDCYjv4VNJvxYLOPcnsfdteAAC4Re_UTPQq4rnDPVcv6-LgckC7_rh9U22hRv6BPYnKsAIgRehdZIKbh4pRsARpt8KROFKD7sJDXvi6Z0Jb9PVDTGv_D_qgSg53EA0tK3lGtlWtx-D3a-loBGKEKbutBoyaSG4oOOOvFTPuHdmelsLKxHSKM_yzVtaQOZbOUmg8ixW7wuTfN9Yz27ZoAc/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,944 00 05 99
Topa Sukaldería,"En Topa Sukaldería se une lo mejor de la gastronomía vasca y latinoamericana, donde...",Donostia / San Sebastián,Gipuzkoa,43.3227457,-1.9777771999999914,Restauración,Restaurante,San Sebastián,info@topasukalderia.com,https://topasukalderia.com/,https://turismoa.euskadi.eus/es/restaurantes/topa-sukalderia/webtur00-content/es/,restaurantes,True,4.2,2004.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJmz2DT0WlUQ0RD3bOxgMIXtw/photos/Ab43m-tRfVd7Dhity4zM_SHXc4d4eTA4p-_UBP_5NC631JkT5GZT8RQuhdf09-PX1wLOonJlI7Pl2BYYuXe_sMxUDakjsn20ix594041Mh-pVSX2iQCnHvpLteQUF_davybrCaf62Xeg9oTlVpdwBVuGeEagufGQ2JF9ykfwYXMKBKBC9vtsbKz2jrEKbFCXMLOSiifhRMJ9VvtOWKfTJbMf1yLFxrNBhHaiJ-S6MMu5NXoDcB91kb-rGq0XfmU1tzbifmat8nfT46ErIIzax3SmicEJzUTxuEBcnQ2uU4-lc3UpMKasBL13FPANRBG_icZfL_3fS35qIPgTGeTOwnVNdo01pJEFNsJ0yTAOTSYvx01hlxbp81685auyut3H12dt3CmmQK-cxhBvxTfYCO0VjYnbkTVNBVAQQu6ZTb-Fg38/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 56 91 43
Tripontzi,"Restautante Tripontzi, situado en el centro de Hernani, con cocina tradicional bien elaborada y u...",Hernani,Gipuzkoa,43.2656152663057,-1.9749597711812612,Restauración,Restaurante,Montes y Valles vascos,,https://www.tripontzi.com,https://turismoa.euskadi.eus/es/restaurantes/tripontzi/webtur00-content/es/,restaurantes,True,4.6,512.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJ-WvV3DCuUQ0RpLtWXlBd8M8/photos/Ab43m-ta6BWuD9Ead8yQqDMwGY-QZzAPL0pg5eHDLb_miqvVl_bIP2Fn9uW0T8VUbj8xvaRCCOfR6WN4Nn-RhqTeIrtCjAT8LgjNyzJJIhOBn3kN4GBJQNuYHcSf29kxLekJJbckbdrC0wlomXtuajp1w5l6gV1WhgLf8HaNbUrkRQ9edpKixhxEEQrKN8ziqQZlFIj-ii2ZAYTNXJAjtW13MpDcBF8tdhaknyzfm2w0IcWTb_ZjUYckB9wevb7nj99y4S-NQ8BfB2K1nzVJs3NJ0W99t8MEt0ztn4JIpcW3d0XOK_mKHxqhnhvmsU6-0uZULgN4y6UJCVp_O9XU0Tw-1RVhfZPBKeV61RrkjxqW8YDm2v4JW1lwjD8vxrdkbd2_8J_-HKaRbTefpD2SNc6urwyeOvR_uo0ov3xMtIWhYIuxrg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 55 57 24
Txinparta,"Una sidrería urbana en Donostia, donde se puede disfrutar de una espectacular cocina tradi...",Donostia / San Sebastián,Gipuzkoa,43.302796237668105,-2.007710599999996,Restauración,Restaurante,San Sebastián,txinpartadonosti@gmail.com,https://www.txinparta.com,https://turismoa.euskadi.eus/es/restaurantes/txinparta/webtur00-content/es/,restaurantes,True,4.1,1575.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJe9m1Uw2wUQ0RWa0IwU2YYJQ/photos/Ab43m-uZEYLrERXCfszeIFNdLOxncviq9piUpx5vTX8nw7uYVj8CsC-aB9TlfKgv7_CZSTHKbn6r3USXIzUgDOK86BMCCV2rhXirj1DbEY5JJ-IR6cbBtQWQYcnd-XCM4roLyMiDX5Tz43XwsTYZNjqllcVXDcOFdMcNyVtH8ikZYtLaMNz_fvr6zuFZxp7iih4hPC9VSdOITL_CG0y9r0EHux6-RrWR-RridV8ej2qs4ceB-JMfFiRy-62HgApFs0jbBu2M9NpZMBacT8aeMCyhnCC5QUVzK_laTsyEC1ErkRQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 22 47 00
Xibaris,En pleno corazón de la parte vieja de Donostia se encuentra el Restaurante Xibaris donde p...,Donostia / San Sebastián,Gipuzkoa,43.32373928840484,-1.985505966864821,Restauración,Restaurante,San Sebastián,xibaris@xibaris.com,https://www.xibaris.com/,https://turismoa.euskadi.eus/es/restaurantes/xibaris/webtur00-content/es/,restaurantes,True,3.6,392.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJ6XHNp02lUQ0RSUdvpdav9ng/photos/Ab43m-stpR5HWkJIn6RYp5bejOcHa4HVNeOzouodd9i-beiHZoEvi-NXJ1kjZ7Ad2SBggjWUFHtPQsgrds3pjae4801dJxV7kA-FNmJv71uqgdTtw3zgJLZNzVKt5WDzwn3ElMvX0ZqYUn-vc7kyMmP0NRyvCEocjaiehW3971WAnflvE9wCpZTC0kJ--q0KPg7KOxdmLO635bqoOzZERMZKdQ6WvFHtrrG8VEpfOhuLsY_OepEiTRu9PmpMBY_Fe7cUulQkfEMzjKuacRSFDMjReFkhdWftW6SGFpe92DQhXHfs0tnNb6bCdY6NcVLN4_92t3pctPSC76JY92QzXxT36_TFCLTxK7e8uDxVOwm_5_T2G3UPTr_pIOHHO6Q2kZkbzGIpYPk5fXmjL2Wdayh1kb07HCD6hdIyzonZFOGjFgy216iC/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 42 11 27
Orexako Ostatua,"‘Orexako Ostatua’ está escondido entre montañas y en un entorno rural, ...",Orexa,Gipuzkoa,43.0940395,-2.0116613000000143,Restauración,Restaurante,Montes y Valles vascos,ostatua@orexa.eus,https://biziorexa.eus/ostatua/,https://turismoa.euskadi.eus/es/restaurantes/orexako-ostatua/webtur00-content/es/,restaurantes,True,4.7,342.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJ2_Xu4cNNUA0Rpt4jMHo4f1M/photos/Ab43m-vn2b-rWPx19NS4c68EaHwFPtZ9lDkfaff3BK7f34clS5IzLPfITU9maoVzroRLaFIoPMYyHGCdhRvXLazhmh2sFmT4dJtv_ogfMUgDn3-6VHg-WZ1IzAfKXCjlb-d20E6wxorvcJp-hFtykSi2kb416GHpMg_YZJRJ7XwPx5dWpb4_kOrLbNaDF81ZGKdi4RlcNy9GB1VSfvWwlhNgWyG2CRT1pf0ZCP4lxFWvWz1jkFaVtGfSg8ImHVu-7LHdzHHKNKFvHf3EmAdw_Iy6i-fEk6VL3e2GdcDmbHwX8727Y7scnmNtZdlyWDsxXFk-NmYlUi_92n50558pbQsHsG8_PyVV00tilpMH8Kin_Q4N-gZrA2BRm-yEVjBqm4QxTkR8aUcdnFOJPb2wZG6IIs9GGudBfTJXE34KxtZc-VB6-Q/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 68 22 90
Altzoko Ostatua,Un restaurante con un menú variado y de calidad donde poder celebrar acontecimientos como ...,Altzo,Gipuzkoa,43.099698,-2.083583,Restauración,Restaurante,Montes y Valles vascos,,https://www.altzokoostatua.eus/eu/,https://turismoa.euskadi.eus/es/restaurantes/altzoko-ostatua/webtur00-content/es/,restaurantes,True,4.6,267.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJb-WhkdZLUA0Rc1i08prQU4k/photos/Ab43m-tpHuyyQ5_r_RgtTWWrdXbaqQCFpJVMfTrTU8PXLEpIt_68jpxHX4FlMNjVLp8ITf37pJiZtGBgz5S-pFk0jiCvmULfwkMO35y7zTBRiN9sAlPsEXFc4xtYEEgBG0zRB8vCOzxQ_a1Xv7coMnnVrFMu7fXCCTWrSA17nHKn8Im53lJ4O9TwK4vSl3DBtdWCiBf0IlTjxeBSWc-VmDu1oXHN5it3Zld20YmUl_PyBh4PjaoUVYAXLSeoj73zT_C6AL2LMh9OkQtesUQizuIHYnsHuv3XptIOqtBm1QDcdkK7D7tB7CGtQCAZuqgwAO33L9vyTxkLXwfjFCfMR7jbTQdzceHf42StvMoFoza5D5OwGHfjF89Kq7_0KjWhDaHWVl5ohPhgxNtaGIimquY7hrpLZmOUuQPCQcry2nRoPFNv9Q/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 65 22 62
Alkizako Ostatua,"El Ostatua de Alkiza ofrece calidad en su cocina creativa, actual e imaginativa.Un amplio men&uac...",Alkiza,Gipuzkoa,43.17271210049489,-2.108520082803352,Restauración,Restaurante,Montes y Valles vascos,info@ostatualkiza.com,,https://turismoa.euskadi.eus/es/restaurantes/alkizako-ostatua/webtur00-content/es/,restaurantes,True,4.6,363.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJky_duiG1UQ0Rc3jy6cb5a0o/photos/Ab43m-taTj-R3Wuy00QSUxpYhGBW9GdVbKuoZIg36EM37ViowBCZyKzxw9rmKXLnP1a9Hy-cZ5yGKhmiyC4xZZSB71snKbvrgHrB3dX678lzpCnsaCCUvqRvSueTEJVjDMSdEAcmXAIuODdfPPZ-5eryiRZfaJVVpWXawB2K9M9XS0B-rNHq-YyeazJYiXvIDB05n2P1XNoznTAbrpSj2PJqU3jAF6Unns0uGvta_Wx_7wgIOPGw8AcAC96q_XWzhPvUD8AHjLk7BsXSUl4yjHQuhK500hxLJGk07MbgvzX82j9N9JOXC9vL_albA89-UE7VAT5tIfj5DWpeprew65mYaV2ewXZYkUG3VuGfeRzCt-DpXEbFuGpjsXWTT5oKDL4rH482clxh4utEs4kiRBO-h2ZX3hdDtTCALNuiVTp_8Rg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 69 18 36
La Fonda,"La Fonda es un restaurante familiar, con carácter y esencia, que se encuentra en el casco ...",Mundaka,Bizkaia,43.4076386,-2.6987363,Restauración,Restaurante,Costa Vasca,milenasilva76@hotmail.com,https://www.lafondamundaka.com/,https://turismoa.euskadi.eus/es/restaurantes/la-fonda/webtur00-content/es/,restaurantes,True,3.9,693.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJ5bdxvYE-Tg0R3tGkBJZ7s-o/photos/Ab43m-twplhCEcXSKLZMy6VVGK516kDeQi84YIsXp2pizeq_0cIHc9btlx7lr2T2yRNNWLEx-ggX9Riu_8cBq0HtKk1mD_NASq3LWtXMzNt2qhgqhHXlidsn0GhJD62HTqQfkMseLDrKO4G0HfiE536rf7bl0tWoXE3CahhE3eUe_4nPKG7B7VCJ59pAJc24lkTNeTZwe70rd0i-sRUmSiHrqmQaWdZIfz8tEHMyoT2I3IcMelmNw_4g5VjNd95zbYkVcENznsiHt7Arqa3y0I_sn1Mh9n3n460Z7qD8d-J_58eDug/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,946 87 65 43
Madaixagane,"De la mano del Chef Lander Onaindia, su propuesta se basa en el producto local de temporada elabo...",Busturia,Bizkaia,43.37519036352909,-2.69773419203068,Restauración,Restaurante,Costa Vasca,torremd1@gmail.com,https://www.restaurantemadaixagane.es/,https://turismoa.euskadi.eus/es/restaurantes/madaixagane/webtur00-content/es/,restaurantes,True,4.4,427.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJTw35BwA8Tg0RWt6C9Dtnnnw/photos/Ab43m-tLtZEpA_e0QieDh3iUAdLodgerjaiXxqcz1fRDbBOkLQVeSkI2xdsSLJTVOcbS7kb9qDsuvtz-V4dyppCAGlFzi4_mBPLc1aDzY4dz8phf_H-y7us_0Q43QGdmKzc-QL04pYiHn9DHVbSjoR1WVg7c07PWdzeLVDFxVIldYYFAnWWkTblaLT0m5NhvnQmS_KH8J1-NOKEShibpmTjXsOmY5aUiOrXZDbObf1-VUSE4peSpnDjsTVUlXIURS9fzkcr2QYqWkBmHu4ct7Adp-YfOq7Ts82Ctwtf5Ie7N0JOkyA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,946 87 17 95
Bidezar,"Esta Taberna de Zumárraga, es un proyecto de dos hosteleros que han sabido adaptar la ofer...",Zumarraga,Gipuzkoa,43.08964007823172,-2.312676422090135,Restauración,Restaurante,Montes y Valles vascos,taberna@bidezar.com,https://www.bidezar.com/,https://turismoa.euskadi.eus/es/restaurantes/bidezar/webtur00-content/es/,restaurantes,True,,,,,
Katilu,"Este restaurante de amplios espacios y diferentes ambientes, situado en el centro de Legazpia, cu...",Legazpi,Gipuzkoa,43.049991302164486,-2.333761096295164,Restauración,Restaurante,Montes y Valles vascos,katilu@katilu.es,https://katilu.eus/,https://turismoa.euskadi.eus/es/restaurantes/katilu/webtur00-content/es/,restaurantes,True,4.4,779.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJ0ROlj1wuUA0R7xgvRZzhxRs/photos/Ab43m-tYq20vARgSzfEcFoRNwRgy7hMlVeUI7MW6-9_fzSHCuYN4pffPf0m-oRIvOVxrN0pXEokOVB4dEh2kLMlvAj2a2S10bSPl6nRTXA6HG8oWmHRzuCDMtpBajNnCc5HBpbUgVcsJ2pDbeT23vQJ-hrXmq4sKW4xKK6kZXnrZBm51_U6Y3Ub7t-4t3CUzi52NaMlfSPjfhu3go0LFeEiLNfQblPRbYUaQDLkn5tSQzXG5h1w7ht2lCjXooQ3AqULCJMPvw0ArrPX2OtGV34k4zvZ021ElfGb1i1I1NQuYAFoYcA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 08 11 98
Bahía de Plentzia,"El restaurante ubicado en el Hotel Bahía de Plentzia, situado en un enclave idílico...",Plentzia,Bizkaia,43.40393472083095,-2.9495415153442006,Restauración,Restaurante,Costa Vasca,info@hotelbahiaplentzia.com,https://hotelbahiaplentzia.com/servicios/,https://turismoa.euskadi.eus/es/restaurantes/bahia-de-plentzia/webtur00-content/es/,restaurantes,False,3.9,1667.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJ47KkpNlcTg0RtyfEa7RWDIw/photos/Ab43m-uV_J-svb_mzQnhE3BJ9pLzAJMOT0S3DRrTaxL6_SjDyM31JPvTAd_Br7DE_Q9K1Z09kVcC2fsLAAbKh2mWMa_P-yFNKsXdYuRK5kjaQKTnVKqZAxZGiwoRnQK1ghbccN-zL2cHAlUsAbyY4Sn1N0glxLlTnRggALM8Ubk-ZtvXZhelcIPaEHj3eY-eevwWfGx4T55nh8FYCmADFbix2SGH1RNMkp-2EuQ0WgYVLBb59sbS05hOPDIH5Tdda6kjN9YX09knY2LDp79xBL6gSrfAvU3Ck_WJDBKkHcVhWta1LMDX8qQ9HmlSuklIHoYRaZTlZfySdc_F7QMeOP9fcczbGsanE-L4BQPQTnEjWdmpNK2ZHlKAotXy-UaXD56CiEKB3yiXrmwCT67iqqJzu8Lt-PxVkt5UKpbSr_e625S2lcA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,946 77 55 78
Astei,"El restaurante Astei jatetxea está rodeado de montes y en plena naturaleza, entre Urdaibai...",Muxika,Bizkaia,43.225739057567836,-2.6676464153442794,Restauración,Restaurante,Montes y Valles vascos,,,https://turismoa.euskadi.eus/es/restaurantes/astei/webtur00-content/es/,restaurantes,True,4.6,440.0,,https://places.googleapis.com/v1/places/ChIJQxU479kzTg0R21mG_I_G250/photos/Ab43m-vmoE2ST4fd08KCwLi-IypEUZjPfVjlFja2KAyU9xEOWehTV1AywAIT4--bhbdfmuckmZxXPIBbdXvFztA2hNcYKducfkrELeHWJ0u20o238mAZQHbth4b3_DWB-C9JZjS0Fii74hD_T3dyutdOS8LvwKd9ZP5Y6GYBZnW5XY8fBimZmGNanGyrf9pgkfTTJIrVx7n47GsVKpCgrTPRYuqXhDJmVOQ8KaWWx9GCu5GxBALOA2YK7hTMXC-meF7FqHo8yHMB9-1E-MLGuq6UzgFJ3nHRqbtLA__WYbAXVIyPEDi4eLnKEI1Ax8piiaGMpqIAZq4hUXrpNkpIv6DJRrWdoS1tnG9NzADwRhX6f0uCQQ2g7oILCvvFq4vl_5_817ZQIJd08lDGmqWFzMD6LnHhvz5QJWCmJWlQyNeBwszZEA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,946 73 23 18
