id,user_id,gastro_id,puntuacion,texto,created_at
13838,943,679,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-05 17:45:00
13839,1998,679,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-26 14:21:00
13840,351,679,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-01 15:45:00
13841,1298,679,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-16 15:46:00
13842,1627,680,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-19 15:58:00
13843,1204,680,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-18 18:12:00
13844,1647,680,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-22 14:02:00
13845,185,680,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-05-04 13:28:00
13846,908,680,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-20 18:10:00
13847,1727,680,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-02 13:52:00
13848,724,680,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-13 12:00:00
13849,6,680,2,No tuvimos una buena experiencia. Mucha espera.,2026-03-21 21:46:00
13850,1168,680,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-11 22:02:00
13851,984,680,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-05-14 17:54:00
13852,1399,680,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-16 21:52:00
13853,1098,680,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-19 14:23:00
13854,518,680,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-25 14:43:00
13855,141,680,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-28 13:22:00
13856,1655,680,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-06 14:38:00
13857,207,680,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-15 15:38:00
13858,1033,680,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-18 16:35:00
13859,1514,680,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-06 21:36:00
13860,705,680,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-03-11 20:26:00
13861,1577,681,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-03-15 21:39:00
13862,670,681,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-06 12:46:00
13863,986,681,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-09 21:59:00
13864,201,681,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-04 20:32:00
13865,32,681,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-04-27 19:12:00
13866,1604,681,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-24 16:15:00
13867,938,681,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-10 18:49:00
13868,1331,681,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-03 20:43:00
13869,1179,681,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-01 18:42:00
13870,1165,681,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-07 17:08:00
13871,1149,681,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-17 12:18:00
13872,674,681,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-03 12:12:00
13873,1944,681,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-10 20:34:00
13874,663,681,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-19 22:08:00
13875,1150,681,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-06 13:00:00
13876,1986,681,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-10 12:52:00
13877,1225,681,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-16 21:25:00
13878,1114,681,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-03 16:14:00
13879,1006,681,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-09 12:39:00
13880,408,681,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-08 16:42:00
13881,524,681,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-08 18:14:00
13882,273,681,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-01 19:17:00
13883,1335,681,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-07 20:51:00
13884,481,681,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-14 21:26:00
13885,33,681,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-18 15:44:00
13886,133,681,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-26 14:49:00
13887,1606,681,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-05-20 20:59:00
13888,1317,681,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-06 19:58:00
13889,902,681,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-16 20:07:00
13890,1836,681,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-11 13:28:00
13891,299,681,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-02 14:56:00
13892,345,681,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-21 14:44:00
13893,1823,681,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-19 16:02:00
13894,449,682,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-27 19:44:00
13895,231,682,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-06 16:00:00
13896,914,682,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-04 15:23:00
13897,1105,682,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-17 16:04:00
13898,256,682,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-07 17:35:00
13899,567,682,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-16 15:40:00
13900,502,682,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-28 14:48:00
13901,35,682,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-26 21:17:00
13902,869,682,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-16 21:23:00
13903,466,682,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-22 12:01:00
13904,1799,682,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-18 13:07:00
13905,38,682,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-26 16:55:00
13906,201,682,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-03 19:09:00
13907,1924,682,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-05 17:10:00
13908,967,682,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-12 13:49:00
13909,1697,682,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-18 21:49:00
13910,1921,682,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-16 17:32:00
13911,820,682,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-17 22:01:00
13912,65,682,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-16 22:57:00
13913,1021,682,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-06 19:57:00
13914,40,682,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-11 21:26:00
13915,930,682,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-20 21:50:00
13916,572,682,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-25 19:23:00
13917,491,682,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-27 17:50:00
13918,1269,682,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-03-10 20:54:00
13919,350,682,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-04-07 15:17:00
13920,1013,682,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-04 20:53:00
13921,1462,682,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-27 12:35:00
13922,564,682,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-26 19:38:00
13923,1368,682,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-04-05 13:22:00
13924,99,682,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-17 20:29:00
13925,539,682,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-11 22:41:00
13926,1900,682,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-26 13:17:00
13927,1740,682,2,No tuvimos una buena experiencia. Mucha espera.,2026-05-03 12:57:00
13928,1195,682,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-18 13:25:00
13929,715,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-19 20:52:00
13930,1389,685,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-20 16:01:00
13931,725,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-08 19:57:00
13932,917,685,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-05 20:26:00
13933,589,685,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-02 18:51:00
13934,1882,685,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-02 13:54:00
13935,1542,685,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-01 22:41:00
13936,1064,685,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-19 13:51:00
13937,1760,685,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-15 14:35:00
13938,1578,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-17 15:52:00
13939,969,685,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-21 13:10:00
13940,261,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-11 21:51:00
13941,161,685,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-19 17:21:00
13942,1212,685,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-28 16:33:00
13943,1682,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-28 20:30:00
13944,426,685,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-17 18:10:00
13945,127,685,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-05 20:10:00
13946,60,685,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-08 22:42:00
13947,1811,685,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-05-02 21:23:00
13948,1170,685,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-15 15:27:00
13949,156,685,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-28 15:55:00
13950,768,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-19 19:40:00
13951,1103,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-07 20:49:00
13952,930,685,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-15 19:08:00
13953,33,685,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-10 20:20:00
13954,201,685,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-27 20:07:00
13955,862,685,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-21 14:31:00
13956,1735,685,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-02 18:26:00
13957,677,685,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-03 20:46:00
13958,1258,685,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-23 20:45:00
13959,1474,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-22 19:15:00
13960,1480,685,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-26 20:34:00
13961,834,685,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-22 14:35:00
13962,659,685,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-22 19:54:00
13963,137,685,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-21 21:31:00
13964,1006,685,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-05 16:36:00
13965,600,685,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-05-19 14:21:00
13966,664,687,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-08 17:55:00
13967,56,687,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-28 19:17:00
13968,1553,687,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-21 13:45:00
13969,1283,687,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-25 21:56:00
13970,668,687,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-26 18:07:00
13971,1738,687,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-21 17:25:00
13972,1428,687,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-03 14:36:00
13973,1377,687,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-11 21:28:00
13974,1507,687,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-12 16:40:00
13975,1681,687,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-21 14:46:00
13976,1698,687,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-18 14:13:00
13977,1704,687,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-22 15:15:00
13978,264,687,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-23 12:43:00
13979,1354,687,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-03 13:32:00
13980,341,687,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-09 21:41:00
13981,408,687,2,No tuvimos una buena experiencia. Mucha espera.,2026-04-01 16:18:00
13982,1725,687,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-06 21:53:00
13983,626,687,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-23 19:42:00
13984,1563,687,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-18 20:55:00
13985,933,687,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-23 18:01:00
13986,19,687,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-05 15:17:00
13987,561,687,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-16 18:10:00
13988,1895,687,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-25 18:32:00
13989,316,687,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-12 19:02:00
13990,1572,687,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-05 19:44:00
13991,1329,687,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-11 21:01:00
13992,1496,687,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-26 16:40:00
13993,303,687,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-24 22:01:00
13994,1497,687,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-11 12:03:00
13995,925,687,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-17 16:38:00
13996,753,688,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-04 21:51:00
13997,1762,688,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-22 21:13:00
13998,1110,688,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-23 19:05:00
13999,1755,688,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-04 18:28:00
14000,899,688,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-28 15:33:00
14001,1261,688,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-04-03 22:20:00
14002,1701,688,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-28 12:38:00
14003,4,688,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-10 13:55:00
14004,1107,688,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-05-02 20:07:00
14005,700,688,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-06 16:29:00
14006,674,688,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-15 17:47:00
14007,1915,688,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-19 19:28:00
14008,1405,688,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-27 17:31:00
14009,411,688,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-02 19:40:00
14010,1079,688,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-14 20:05:00
14011,133,688,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-01 17:31:00
14012,1216,688,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-27 19:30:00
14013,906,688,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-26 16:00:00
14014,1301,688,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-05-21 18:39:00
14015,1698,688,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-15 19:02:00
14016,760,688,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-20 13:59:00
14017,1447,688,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-28 17:10:00
14018,1124,688,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-05 18:34:00
14019,1295,688,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-07 12:02:00
14020,1743,688,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-19 21:52:00
14021,147,688,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-14 12:20:00
14022,1225,688,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-11 12:23:00
14023,594,688,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-26 19:28:00
14024,1778,688,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-28 14:42:00
14025,15,690,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-05-06 13:57:00
14026,1402,690,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-04-08 20:37:00
14027,897,690,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-20 14:42:00
14028,852,690,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-11 14:34:00
14029,1597,690,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-03-01 15:29:00
14030,1628,690,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-06 19:13:00
14031,767,690,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-15 17:56:00
14032,136,690,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-20 20:13:00
14033,357,690,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-04-01 20:55:00
14034,1719,690,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-03 15:02:00
14035,1621,690,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-01 15:52:00
14036,252,690,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-04-03 18:19:00
14037,1596,690,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-20 16:25:00
14038,553,690,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-28 17:34:00
14039,1836,690,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-14 19:12:00
14040,940,690,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-04-19 13:39:00
14041,495,690,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-27 16:33:00
14042,1592,690,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-19 16:13:00
14043,791,690,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-28 22:01:00
14044,834,690,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-08 12:49:00
14045,206,690,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-04 22:34:00
14046,1096,690,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-02 18:53:00
14047,331,690,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-09 20:44:00
14048,1528,690,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-15 17:50:00
14049,295,690,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-04-23 14:00:00
14050,1881,690,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-04 12:37:00
14051,204,690,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-04-11 13:30:00
14052,1909,690,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-20 17:57:00
14053,1075,690,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-06 22:08:00
14054,1946,690,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-08 17:53:00
14055,1879,690,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-25 17:47:00
14056,707,690,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-03 15:23:00
14057,1763,690,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-15 19:38:00
14058,1476,690,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-27 16:16:00
14059,361,691,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-01 21:21:00
14060,849,691,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-04 22:01:00
14061,263,691,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-04-28 14:37:00
14062,668,691,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-25 17:06:00
14063,1507,691,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-23 14:34:00
14064,13,691,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-05-12 18:22:00
14065,1345,691,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-07 19:37:00
14066,954,691,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-26 12:21:00
14067,1056,691,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-05-17 15:47:00
14068,1866,691,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-22 17:41:00
14069,798,691,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-23 15:30:00
14070,1971,691,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-01 20:33:00
14071,1632,691,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-14 13:04:00
14072,946,691,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-12 17:47:00
14073,1184,691,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-22 15:30:00
14074,797,691,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-23 19:46:00
14075,887,691,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-23 21:27:00
14076,808,691,1,Una experiencia terrible. Mal trato por parte del personal y comida incomible.,2026-03-17 14:14:00
14077,233,691,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-03-19 17:29:00
14078,1253,692,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-03 19:38:00
14079,1565,692,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-25 19:38:00
14080,1967,692,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-04 12:41:00
14081,747,692,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-04 13:23:00
14082,928,692,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-25 17:55:00
14083,98,692,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-16 20:41:00
14084,816,692,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-02 21:27:00
14085,1239,692,2,No tuvimos una buena experiencia. Mucha espera.,2026-03-10 18:25:00
14086,116,692,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-16 17:10:00
14087,1872,692,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-20 15:19:00
14088,1018,692,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-17 18:43:00
14089,1600,692,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-19 22:51:00
14090,272,692,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-18 19:46:00
14091,1911,692,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-09 21:46:00
14092,1591,692,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-02 16:49:00
14093,1081,692,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-06 17:03:00
14094,1138,692,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-09 12:51:00
14095,1896,692,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-06 13:29:00
14096,113,692,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-07 12:49:00
14097,485,692,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-06 15:39:00
14098,1306,692,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-15 13:32:00
14099,494,692,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-17 17:37:00
14100,350,692,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-15 15:05:00
14101,385,692,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-26 12:25:00
