Nombre,Descripción,Tipo de lugar,Dirección,Municipio,Provincia,Postal Code,Marcas,Email,Teléfono,WEB,URL amigable,Visita Guiada,Capacidad,Tienda,Tipo de Cultura,Coordenadas GPS,LATWGS84,LONWGS84,valoracion,num_resenas,url_imagen
Museo San Telmo,"El Museo San Telmo, inaugurado en 1902, es el más antiguo de Euskadi.Reabierto e...",Museo,"Plaza Zuloaga, 1",Donostia / San Sebastián,Gipuzkoa,20003.0,San Sebastián,santelmo@donostia.eus,943 481 580,https://www.santelmomuseoa.eus/,https://turismoa.euskadi.eus/es/museos/museo-san-telmo/webtur00-content/es/,1.0,355.0,0.0,Arte,"43.324993,-1.984844",43.324993,-1.984844,4.5,4086.0,https://places.googleapis.com/v1/places/ChIJVZOYN0ylUQ0ReHvJLYkPSBc/photos/Ab43m-spdjFOPI5FW9onPC1OOoIgdzoyDOQRauQvVMDU65Gmt_yawuCiLNKpyr21iSLC3I33VYhsZLxWWKEjkN7uKN3JpH3_teGZPp84v9DAKsNY7QuI_-2EBeqTLweCw5XUer3R7zsfrAeyEBGX6mXE8OyoHbfQrmI4Z2qrcr-mtBvr-1iApVqooCCBuQQ_YS_16im6-A5CHRr9uTEb1nMmE3tRbNVoTXm3Er6skXt1C1OUpbstzMWv9X04fAHIHyusJtQDBR9oHFo3x0CzZTFTzxE9VYzV1ttwwaGBFAXu-aN5mIyoL0Aw4titrneaf0cwwi1nQY8u5uPJKmAoTX72k_C_Hla9OyRD-FHvXSaDslmfeqWST0TyIwq38-CRbPPG5FYkIYUFaXKaQKGGi9yhGW5j8jfWjm63fbrrqAkKgcRXUg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Eureka! Zientzia Museoa,"El museo de la ciencia Eureka! es un espacio ubicado en un entorno natural, en el Parque Tecnol&o...",Museo,Paseo Mikeletegi 43-45,Donostia / San Sebastián,Gipuzkoa,20009.0,San Sebastián,eureka@eurekamuseoa.eus,943 012 478,https://www.eurekamuseoa.eus/,https://turismoa.euskadi.eus/es/museos/eureka-zientzia-museoa/webtur00-content/es/,1.0,817.0,1.0,Ciencias Naturales,"43.29053023322701,-1.9841788273849943",43.29053023322701,-1.9841788273849943,4.5,2187.0,https://places.googleapis.com/v1/places/ChIJW6Pzh96vUQ0R9D1fZFgQxKs/photos/Ab43m-undDh5tcXR-4kmAA9g8LdxP9qysRNguD869El9HjpvjmgdsRPEgiIC4Tg1h0x7QPQhCFdcq6Ey5WcmEqwDZyVaRpxbh0vyurO7zoynYAV0IImmA85jwx6Qf0NopAtSsTP9RtEJq4RRyP5oLi-6xrUacN74s23TMbzPNwEK1qz7vH9vIpMb0Pg8L6By-FjWmn-8weujnWfVhzW7HIMc76O7kO_tvqAKdwcWsdvOzNeEnQHvHOAgDeoTLmgkZn9Aav6tAVJoh3FeKN17F_EqVWnc3tm17NGvSxCe15MN2lwYDw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
D?Museoa,"El D’Museoa es el museo diocesano de San Sebastián, que recoge Obras de Arte Religio...",Museo,"Calle 31 de Agosto,  46",Donostia / San Sebastián,Gipuzkoa,20010.0,San Sebastián,info@dmuseoa.com,617 256 284,https://www.dmuseoa.com/,https://turismoa.euskadi.eus/es/museos/museo-diocesano/webtur00-content/es/,1.0,100.0,0.0,Religión,"43.30813282,-1.98146191",43.30813282,-1.98146191,4.3,32.0,https://places.googleapis.com/v1/places/ChIJtR24b_mvUQ0Rw8bLjLf5kI0/photos/Ab43m-uuZa02o_MLxASljHwwGLhQuosGEhRZOLvYOQ98Y64iBCtYXK2dBvHCkxN7CRK4_LXJDPkSIUdz_Uit9UpkJax4xyzOyo6WqhwWnnRNWV9BRaUlEtL0vJjL8sNKECXecDBXPE2zcZMzTEsyirNoEvNDd2wrjlBTAny--BjLleJOclfVhqNeWsQEUgbx8DPrFRH5gdON71DpLDa9zWqYf-wgyqtE8NQQsdbY-oewl9srlAbDiIiKI80RMOBySMrrhuY7MVhB_pAf0p_b4SDXVPkcKNJ321aKtI21r0QH4o8bB5EYWnp7eZeALD6Fqm5pUcUy1opVS5RFIVL-l0A-7WARost4_SaOllMQHFpUTZ8n9GXnl9XuUIJtSU6UM6asBZAzz9JwpC56gVyr1jYXWsRSv9nsFbPlBWJNvNPII4QgQA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Larraulgo Ekomuseoa,"Larraulgo Ekomuseoa nació en 2009, y pretende contribuir al desarrollo económico y ...",Museo,"Plaza San Esteban, s/n",Larraul,Gipuzkoa,20159.0,Montes y Valles vascos,kultura@larraul.eus,943 693 042,https://larraulekomuseoa.net/,https://turismoa.euskadi.eus/es/museos/larraulgo-ekomuseoa/webtur00-content/es/,1.0,0.0,1.0,Etnografía,"43.18980020880312,-2.1009032169189368",43.18980020880312,-2.1009032169189368,4.8,13.0,https://places.googleapis.com/v1/places/ChIJ____Q_y0UQ0RwLH5DgetFSo/photos/Ab43m-v0CXofP1tZfdBJyoGE6IiZU6rFFzzaKpoS_k7XapJoLW1TiX9iLGjNAreMZKo_QG3lolW4vVoq69h2ERj35Ie2wNxuOJIEBrdNgxz2zPKWRmaLr-bqlsmdy6cgj3eXVImNZ5h6rYYeTvU762C4dpk7RQ-uia0L3teM03W0cTBeoCB2gpCf0f2BOpKgOOkUvyqxueJndNDk0wXA2AJhza5bOAsyXdRHx8hzrUFGt6FIHG_Vz4WJakFa9tpJP_ceqSrH6YkpI-u4eC6BFnf4rrbviQvQC6MyEr8mEmIjdScBg5ImzAIRXqkYKeLuINxaQzW0ORdZi6joM41yrC-s3J_8wjX98axkcuwi0y9_bFrlqOrOE2DnSlPqM7_tpgtudFfVT_siCtkpDoEZyuNqA8HFlfEM5fA_63AUMfe_ovS8jjIW/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Museum Cemento Rezola,"Museum Cemento Rezola está dedicado en a la historia del cemento, realizando tambié...",Museo,Av. Añorga 36,Donostia / San Sebastián,Gipuzkoa,20018.0,San Sebastián,info@museumcementorezola.org,943 364 192,http://www.museumcementorezola.org,https://turismoa.euskadi.eus/es/museos/museum-cemento-rezola/webtur00-content/es/,1.0,100.0,0.0,Otros,"43.28548050079436,-2.0003485552700795",43.28548050079436,-2.0003485552700795,4.2,104.0,https://places.googleapis.com/v1/places/ChIJP_aU_zqwUQ0RvhkPoXc9hnQ/photos/Ab43m-tsbUjAYh5D0-dCAG_nAg2DLxV76yqdCLHPFEu6KZY1Afa6LebGogT7Uebicd5966wdfEV37UcHpVV92chnQ7H8W4fPTzmMpkjphhgr-BD9aEdwfUCaFCWZ5UZq56Eo_kM78pMpAeWx6wNFkCAgGDzaDKc416Fadxpz_rNKTAXPjalPiXd0w3M-Sy3qJuOuQ_jt0YuB-oV6fQagm9tazh_fVftMXmj1iFUvyqzW6Q-ZBfjxW8BVFEnBm8jXYNagXeAhoDDk862hqKsQudodiAwH_h3q1FZPpSY4r6AjkmD5mZ8LYphR13aXlL54an6zn6fdAiZ4WRsQIIs7Peyhj7b5hlggRM8pZ7AwMf5D2DdbYtwbtP9xqPzJ3v9IdqFfEtpf5q4WI7y6NLRZH2okvGqhA53__korlTsPaLYGRxPY8khY/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
"D'elikatuz, Centro de la Alimentación y la Gastronomía",D'elikatuz es el centro de alimentación y gastronomía que abrió sus puertas ...,Museo,"C/ Santa María, 24",Ordizia,Gipuzkoa,20240.0,Montes y Valles vascos,komunikazioa@delikatuz.com,943 882 290,http://www.delikatuz.com,https://turismoa.euskadi.eus/es/museos/delikatuz-centro-de-la-alimentacion-y-la-gastronomia/webtur00-content/es/,1.0,0.0,1.0,Gastronomía,"43.0539232684332,-2.1783149246557514",43.0539232684332,-2.1783149246557514,4.6,49.0,https://places.googleapis.com/v1/places/ChIJ0blfOVw2UA0RDDuwYC4nADU/photos/Ab43m-uKl4HJTNVkfKpUCqnReJjwWeRzFtn83FEdyjXLuGWGeIB1GgQrZ2pm8NODv_O20Jhq6FsTkwEsU9WOjRlsc-5DfSoZohktLWUeNX3VxPk6HY8Mcxfz1cjsO432nGvUd9dVNhHVd0QBiFo3mII7l3nubiavoCqZsuBSKiNSkglB0aZ-36jFSBURwCTmG-IUKo8ecr1IEtkKShkZocw_tUjPrOhEtoIRM8SS8DCSXNZ-vfd6r4Cm3-rNxtuvQtkYtR2Dzuk5PmMXcKb8y7jgKHJN9kiT5nSCoMTuoqutOik1Cg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Museo Chillida-Leku,El Museo Chillida Leku es el lugar donde se encuentra el corpus de obra más amplio y repre...,Museo,"Bº Jauregi, 66",Hernani,Gipuzkoa,20120.0,Montes y Valles vascos,info@museochillidaleku.com,943 335 963,https://www.museochillidaleku.com/,https://turismoa.euskadi.eus/es/museos/museo-chillida-leku/webtur00-content/es/,1.0,180.0,1.0,Arte,"43.27864942,-1.99861955",43.27864942,-1.99861955,4.7,2984.0,https://places.googleapis.com/v1/places/ChIJr8Tm1DOwUQ0RiuJDb68a9-w/photos/Ab43m-vgG2qZNqvTTIiwuTTfHhqLqO-YAcjZ59es6hzPQvixkQbwX2ZdSilNxVhKHralzJ7SBj7PyzTbDhx8x0GOLEHw1GdAYO1Z0iZOLjPlBhX9NFO_7DsvDue1J94EP2vV9RyTCIUiomsc7Zije4yQ6O1L2LVPWyFWJLOtaj4IFMMlUCld4ZmfA4AOrhciT0N4gs7ahvj0v07BElpoDDAxuXxfslrsbT3lAuBacSA3sgWDU_VfIOYne6nIi5q3GISF4yQX5XwIy6NkGgeGDLfsuyuBSKMRwrbFOa_WvMS1m4c8bot1cjxgY7gTVgZNVCoWy3vMJodzCwIte_jj6TaNPY5tkgshCDwUKJTzNOwStgyeRhIOs_Gvz0Iw7qMOvPGZfnRy_e8U4Txv_T7X7ptuYThPE5ylOibzZWDD6hIsMAA9FA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Museo Zumalakarregi,El Museo es hoy centro de referencia para el conocimiento y estudio del País Vasco en el s...,Museo,"Muxika egurastokia, 6. Caserío Iriarte-Erdikoa.",Ormaiztegi,Gipuzkoa,20216.0,Montes y Valles vascos,mzumalakarregi@gipuzkoa.eus,943 889 900,https://www.zumalakarregimuseoa.eus/es,https://turismoa.euskadi.eus/es/museos/museo-zumalakarregi/webtur00-content/es/,1.0,100.0,1.0,Historia,"43.043037,-2.2546898",43.043037,-2.2546898,4.7,150.0,https://places.googleapis.com/v1/places/ChIJFTxWHQUxUA0RFFBAgAaBe14/photos/Ab43m-sxgD49K8MIx5PMjwBBfJ8eS_bj9_8SgR5YXf6xSlr1wRr10Jqr-AuuXGaaL9JqBzPa-8YFCDHqldCYQf6Z7ADKANn_jhyh0ZWzcQGiQyLs7vx7xlyqVQmOZy-jQknQNx-fOYCx-o2eNKKtoe0ukJp8zU0eWiZnje57PIF4tYhJbVQ3IstNY-g6nomgCr8kGOkTXzZCs2hRzoNmnaSZsDcDid34MGsvfYFj8n2xpwunsCn8bEnULfIiMDnoHCYIG7EBSuKYdJh0l0XJTOGlsrvA4HbLyO9hzbi7bYFdvWMqBw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Luberri. Centro de Interpretación Geológica,El Centro de Interpretación Geológica Luberri ofrece una oportunidad única d...,Museo,"Polígono Pagoaldea, 41-42. Barrio Ergoien",Oiartzun,Gipuzkoa,20180.0,Montes y Valles vascos,luberrimuseoa@gmail.com,943 260 593,https://www.luberrimuseoa.eus/museoa/,https://turismoa.euskadi.eus/es/museos/luberri-centro-de-interpretacion-geologica/webtur00-content/es/,1.0,25.0,1.0,Ciencias Naturales,"43.286365788184355,-1.83285435430912",43.28636578818436,-1.83285435430912,4.4,51.0,https://places.googleapis.com/v1/places/ChIJNfUU6CeoUQ0RWR9A5IKO2MM/photos/Ab43m-u0XCAzsMAct9DrZrKGwfHfwU3KHZDHqn4uPpySc4OyRPxHMqL0HK--uvUpFGXI9cekf670UD4kEqltRsyfpyydQuZ0ld2bdLbyqAIyxsOZEkLy8sIFk9vTs7XpLZwQaPojnIauEQ6TyTOV-46P09LvxXMSudxPJFfVmDU_7oQRYKh1xWTYRCGoFCAvbbMdMI-Zr19PqZPMHwx3hZGWuJ-51jQOJUJ7JAh3yTByFWPQtZRwzDmcVeWBelavUS98WtokQf6HKm5C-myqlTozPTd2whmtIB9KVedU0X8l55VCkA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Conjunto Monumental de Igartza,"Este conjunto está formado por palacios, ermitas, molinos hidráulicos, ferrer&iacut...",Museo,Peategi Kalea,Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,igartza@beasain.eus,943 087 798,https://www.igartza.eus/,https://turismoa.euskadi.eus/es/museos/conjunto-medieval-de-igartza/webtur00-content/es/,1.0,0.0,0.0,Historia,"43.04727339999999,-2.2077626999999893",43.04727339999999,-2.2077626999999893,4.6,257.0,https://places.googleapis.com/v1/places/ChIJMa0ettw2UA0ReFjJ7m0MoSM/photos/Ab43m-sGkNbvXoU0rpLPnpuEzHAvTfXlv3CMOEkFDsWTvTZL-O6AfjnelQe7BN5BPYLb9ar04YJw4dP5bL60_SgaVr-aNhFNsPx3r4WGeuu8PHkMfVlpMCNQpU_p2Xnu4JyPWVfw6OVPyDfkvLup-AVYr7_TyOG1Y3P6iC9b98isD95jq55ayBW3ywV6E0A0Kcsd4oTexWp0APtZQHJU3f5oDTZ_G_dOJ7Z6X-BTwSnt33afEu25H_Tnx_HHcdZucq31N7JiG4uLSi2rusvil-Kxvz2NxG5h9cp-5c-40W1mcu94W8wlJMqa_OldoOFgGZupSokhAf_eSKZKWWanFhI7EWS4uLCCzxqMhM77FJ54SVN3uXJeVXo3CKMTG9n-wqa9Jco1-Knk_LnihWRufowRMwdpg0jfY4Yibt6jYYtogQbnB2pO/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Centro de Interpretación y Degustación del Queso Idiazabal,"Muestra toda la historia del Queso Idiazabal, elaborado con leche cruda de ovejas latxa y carranz...",Museo,"Kale Nagusia, 37 bajo",Idiazabal,Gipuzkoa,20218.0,Montes y Valles vascos,info@idiazabalturismo.com,943 188 203,https://www.idiazabalturismo.com/es/,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-y-degustacion-del-queso-idiazabal/webtur00-content/es/,1.0,60.0,1.0,Gastronomía,"43.010162391112175,-2.2335962166764602",43.010162391112175,-2.23359621667646,4.3,495.0,https://places.googleapis.com/v1/places/ChIJqeAJV7cwUA0RPyTLdfM8E_I/photos/Ab43m-u53oaLJ-BNZL_e1xKXqgxwEqZ5M1_DQAF-MMs2sKDYw5LKoicI_3TRCJ82Xp51b4RnPk6N8q55SThND-s-EzcwghB2L0hNQIxMeWL1p73bNyrnXAf_VEBO_ntC1ZagrIiTeU35voG8acQcqpL4jhkS52B3c4NLL6M46i2Ryq66nVA3aivETtz0K91k0JobzonSNGTYsmNCCLVGhQLkDC9v1E8P5p6CdOlJ0whsac-ofPlwDsrwGkgmd2rk3fR9fYkSnjF3bF9yB7A2FmhPCWBi_bPm63xsLwaYnJ-oENthff6ax0I8w9I1z6ToU_ItwsAvs8CUMu9t3TOo82Hd9PpKwPULX19Nr46Cbt-kGsx5QGxqLgH_ptlUy1VfbkGntdpOddqqw6gt2vvJtv2bX-NnM5NLrQX9f3WP80AIRvLY2Q/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Museo Salino,El Museo de la Sal de Leintz Gatzaga muestra las instalaciones utilizadas durante siglos para la ...,Museo,"Dorleta bidea, s/n",Leintz-Gatzaga,Gipuzkoa,20530.0,Montes y Valles vascos,reservas@gatzmuseoa.com,943 714 792,https://www.gatzmuseoa.com/,https://turismoa.euskadi.eus/es/museos/museo-de-la-sal/webtur00-content/es/,1.0,63.0,0.0,Otros,"42.98285594,-2.56593463",42.98285594,-2.56593463,4.7,23.0,https://places.googleapis.com/v1/places/ChIJ-V2Bu-DbTw0Rr9bx_YLkxzE/photos/Ab43m-ug27itB60M6d7tUEEzQm9-rRbuVpN2olcsujU9NkW_pdwL1tceYVvRzDN4h1woQbH5JmkrZ53mjsyTLYz-Vjx4QhV4nKRL2EdOSy0P2HC8cj7ajIuSKU2GrVUnePAWCvomQk4wijDIY5W95cZoCKHcMN1c4OZsaMLMJUBGXogxs0szhximPX7ah50rUnEvb9dX2sIuU5RYOTBtj8giNsPOJozyq2LpPyvet2l7gDfYXVhgGRLY8zjN1FsJd6JOzLRz3bi1YgZI3BhZUp5IcGmLm4fxFg_-xmLtk41f6GVwFqj3aFzY0cNOPX4dIRAyv7rCeQ6xzAZU5Gw7V4G8HxHnfQeegpZC6bvwZVLMd1AjmfS8mQQsZTeJNFFCqPJj-VW9fQ8IpxwMyKdCHi95xOmRc2RnEzuAuX7g493pTqetZPKj/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Museo-Territorio Lenbur,El proyecto Lenbur (Legazpi Natura eta Burdina) rompe con la definición del museo como esp...,Museo,"Mirandaola Parkea. Telleriarte auzoa, s/n",Legazpi,Gipuzkoa,20230.0,Montes y Valles vascos,mirandaola@lenbur.com,943 730 428,https://lenbur.com/,https://turismoa.euskadi.eus/es/museos/museo-territorio-lenbur/webtur00-content/es/,1.0,100.0,0.0,Etnografía,"43.03661719,-2.33706763",43.03661719,-2.33706763,4.4,25.0,https://places.googleapis.com/v1/places/ChIJJYSVoV4uUA0R0vLoiCTFPRs/photos/Ab43m-sHWO-wDZy5TQL2ty-EeuAhXsFWeHUeteX6JlVodjgg8GQbizUb-F9wxWJGa4GlGOmBjTjOFhYNxNqcC36AWUJt2_5VsTuhwz0K0hplUqeXuC0BWe3yLGlEC9_Ci9nyV27mQ9IGg7Ux8A0IvaeyUtr1BGS5uKafjgX4oV5LQMsltm6XIkKBBdEeb6Ugs1t8ymIMGBXFIh7d5By8HTe0YzFTULJWsK_Fj9aJRgDbBAobml5OXTn82MiTqoecjyJ6EcwQQxSRPdjAyxuOMJR1zAqJ9wUJ1stKFZ7Q_3vmFRGLsGNcHoh5KJaSt1E6xrz9tlI-fbAYBkJ6eg84-LunolZIhrUtvFOB1swCtjl-rE4mE1tNLFZwJt96out4evDkT7kscq-JdUGFA8irfOfP9PZlleDm49_HRIhdQRSWuzX966cD/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
"D'elikatuz, Centro de interpretación del Goierri","El Centro de interpretación del Goierri muestra mediante maquetas, diaporamas, materiales ...",Museo,"C/ Santa María, 24",Ordizia,Gipuzkoa,20240.0,Montes y Valles vascos,delikatuz@ordizia.eus,943 882 290,https://www.delikatuz.com/,https://turismoa.euskadi.eus/es/museos/delikatuz-centro-de-interpretacion-del-goierri/webtur00-content/es/,1.0,50.0,1.0,Etnografía,"43.0538222,-2.178485099999989",43.0538222,-2.178485099999989,4.6,49.0,https://places.googleapis.com/v1/places/ChIJ0blfOVw2UA0RDDuwYC4nADU/photos/Ab43m-v8LsJUTRtMYNe1_3FE__tY1kB0ORsGsQm56u0poHIqdAVBRK-1VMtizjN6OywWxtJpNYnBTvjBdJn-Nx7XNyhgfx4-9NndZ8CLfiZbVYImIfkJYEtbae9CFDJd6qIla37qpIMZoU2RAC7LUcpcNSTnbSooyYct1Nfd1VmfoNRYJnO-zecceXqI9735ftqxcpb-Xk-E71VuvP47lT7rTK37Fn-p2AkVh9cK72FQ2SGMd9Y6SIIJuwV0HOc8iP86f1udhOC0VyLmVnwufcLstgLzeOEGnKCRuEeZO7zGXnHtNQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Ekoetxea Azpeitia,"Se encuentra situada cerca de los jardines de la basílica de Loiola, y tiene como objetivo...",Museo,"Loiola Auzoa, 1",Azpeitia,Gipuzkoa,20730.0,Montes y Valles vascos,info.azpeitia@ekoetxea.eus,943 812 448,https://www.ekoetxea.eus/,https://turismoa.euskadi.eus/es/museos/museo-del-medio-ambiente-ingurugiro-etxea/webtur00-content/es/,1.0,0.0,0.0,Ciencias Naturales,"43.175548680986566,-2.277248805581962",43.175548680986566,-2.277248805581962,4.4,61.0,https://places.googleapis.com/v1/places/ChIJyfnSpBbNUQ0R3tsW-rfjsOM/photos/Ab43m-tXiPlbjBMv2hQ8C1u8i1METNnof-JZ9RRRb3QpL-q68xnqirzB0MaxeY1UU5VOlvpYWcA79A2iB-wsAxuM8yamvq3XcG7C6MTqeS1ezDs4V-JrOIrX2VbY172zoYSGJ75VXGsXFtwkP9gtBUuUG9yoWlS3bL4EOG-3dmgTsYMIPTT0YkD2hFB2-uESEwY62-TesnAaP6vZZvoidn1-46WHsWGuVdA_ZB0jhW4yf2cL-Il_FHnEDM88TS84sHCODbvxMk7gXKO12UIie6vcqpLogd43rFZh9CBVpwcZIfkG2Q/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Museo Ibarraundi,"En 1986, en un local situado en el mismo Ayuntamiento, se creó el Museo Escuela de Eskoria...",Museo,"Intxaurtxueta, z/g",Eskoriatza,Gipuzkoa,20540.0,Montes y Valles vascos,ibarraundi@eskoriatza.eus,943 715 453,https://eskoriatza.eus/es/eskoriatza/conocer-eskoriatza/museo-ibarraundi/museo-ibarraundi/,https://turismoa.euskadi.eus/es/museos/museo-ibarraundi/webtur00-content/es/,1.0,100.0,1.0,Etnografía,"43.020210323007475,-2.5243345542449958",43.02021032300748,-2.524334554244996,4.6,31.0,https://places.googleapis.com/v1/places/ChIJ2yzZpTzXTw0Rv01qXTnL1D8/photos/Ab43m-sxUdG0q6PjonI_AJA-i6Pf-FtVhxPwfN_rTtvPt5ScY_j2IpLrx3S5CdQbZzbBQ8fXcz9fS58teEZO_gQ8kBL_PTA2bndtn9c9axJ2n1cv14XxcW53eZkQbsC_UnTnfcYkoQojAYJIwk99O-Sb_AavTFW1qi3tn1Mg5_Yh-RKFUbH3isKCraFsWc_hDZklCSwExChqsEIabmCp1wLXqpwI2v4yRO_fTEmpYau58aFDSRZb-bJqoVgTwM0AQzhbTONXubAwCPdzeLPW9wJXpnldYCQS84u3mR7rOYdr25xQ3rFQlN-3WyBzQFQfyJF68lqqnuBm6lb2UzL5KwGtyhL49naHbKXx8vo01RFPy-_TuGhuiVXZruc28kCUXStZZh5yDJVtTpyS5vVitPzT2jY2jderF6EYJChDThT0sZaL0g/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Museo Vasco del Ferrocarril,"Locomotoras de vapor, tranvías urbanos, vagones de viajeros y mercancías, trolebuse...",Museo,"Julián Elorza, 8",Azpeitia,Gipuzkoa,20730.0,Montes y Valles vascos,museoa@euskotren.eus,943 150 677,https://museoa.euskotren.eus/eu,https://turismoa.euskadi.eus/es/museos/museo-vasco-del-ferrocarril/webtur00-content/es/,1.0,500.0,1.0,Otros,"43.185703844685925,-2.261402496745857",43.185703844685925,-2.261402496745857,4.6,2586.0,https://places.googleapis.com/v1/places/ChIJQ1442_3MUQ0RM_hSM-s7cGQ/photos/Ab43m-uJQd6Dh031ctTd5wD85CfF5QD5-tteTTd3eSqD6v0GKBqeGVBgJUvgddLiTNPrOV0jEnYLseM0Y22UbDySVQO6zTj-DGzu6KA9zl60uaNE8uojY8_vxmhd_BDawUO5ZXIJMhzMIoE7E9vS7wWV_9xGQcOezNbjtmUT4V-d96onzzuGFGb9YV23Uw627A--Iz3eog7XOaq4-ed_Uz8CLgZd0wi-6UknSsJO9oRtXSYT6DhUq4hIZuDx0V-NDHpN0YLVU_vbor0Ygylo6dg5UCtl4PY_Oy2FsIosAtqJ3l-hjyGzxMBGSnDY4tqhFgKeKkcUi89wsjCW3ctubDqDeFCXwoIhIxoLZmGqucO9Q7EQqiHE9v88S3xJhodADbD5msJoTZY0CuKSpYGaCvy_uCtVPXCLaszs1tNU2BZ0eobP1N2y/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Urrelur. Museo de Minerales y Fósiles,El núcleo inicial de los fondos del Museo de Minerales y Fósiles procede de una col...,Museo,"Jauregi Kalea, 19. Casa de Cultura",Urretxu,Gipuzkoa,20700.0,Montes y Valles vascos,urrelur@urretxu.eus,943 038 088,https://urretxu.eus/es/promocion-sociocultural/cultura/instalaciones/museo-de-urretxu,https://turismoa.euskadi.eus/es/museos/urrelur-museo-de-minerales-y-fosiles/webtur00-content/es/,1.0,50.0,1.0,Ciencias Naturales,"43.093104368022544,-2.314485114418062",43.093104368022544,-2.314485114418062,4.2,27.0,https://places.googleapis.com/v1/places/ChIJQ9fTIwiwUQ0RbPwdscDfMS0/photos/Ab43m-v1m7XmYzeg0pZjqGSGFYaH3GPFqlnk0o1AZrGqEt26aCXqbdr_cAwIlXUc8E-8pBfChF8fJrT10-hAZBUV71eEdfy21pa2I8KdqRbEZgyRDHae_vmXQNZe6No2Kkes2wsSa0gAXO0Bcik9l_lRBQDlAZLawo1m2UNeR2qBd8NDUt6uccD8gyrP0XAzCykRzYM2Ecv21Qn1YCca0_oYsk9Vr7hGpJEcmbE39ItrwhdsjblifHSFKzuNzGhbFYur9GCykdxCXMOturgInD7NormsXt_07gn3iiC8JJQzQFYQHVtL2o1WkKU2Ut5BfdkKqq7cfTmRkGdOTadRf-sU4NSkAsjqSmhyhqmrgEQVDi3GnsVZ359LD0H5Gdr0KzhzQz_EeHuwrr-LyU8ZDjlLuAS91y2bO5icqtGwuCKQkp1w_A/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Z ESPACIO CULTURAL,"Espacio Cultural creado por Ignacio Zuloaga entre 1910-20, sobre las ruinas de una ermita (S. XV)...",Museo,"Bº Santiago auzoa, 3",Zumaia,Gipuzkoa,20750.0,Costa Vasca,info@espaciozuloaga.com,34  677 078 445,http://www.espaciozuloaga.com,https://turismoa.euskadi.eus/es/museos/espacio-cultural-ignacio-zuloaga/webtur00-content/es/,1.0,50.0,0.0,Arte,"43.2979527,-2.2477350000000342",43.2979527,-2.2477350000000342,3.8,43.0,https://places.googleapis.com/v1/places/ChIJ1yKiBWbPUQ0REXHu0A6xtu4/photos/Ab43m-vsrsFlLvULnqhVxbmlcizuDnUt47nZ4mBAXTI0wYSrBws7dukYOBidqyr76GOQU_037uoK1nl6hnpLXvf5aLT4LKxU8whzQzf6CjBAJg0TuhLiFUku9pymtOXUYSMoZNq6C0DGCa7LWsrzKRVzd999VsohWj_CEeRUQOQR3QZUQc1oxzxCDxcb9eVanWh2tyVZ1Gxg4tXvgS49zuiVCpnFBkyIO4XlmBKcyGBXqB2UeadDjGIDB0T5wFqpgGYUiSGFXGtHj-R82fevTiMilpwVALL1H6ZiwvJaHbK8kDxVF1tR6g-zcJvvU5_wxkMTQPG7joqerbOV3PJOouETji8Ff2slnypiDNtdDeT99TiRenBkBF5orTIrVIfkBKEekI4RNShQQGJp-ihHE-l59KOnajqR-bwJUJujOJ6Io4dM-8Fo/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
