user_id,culture_id,puntuacion,texto,created_at
631,457,5,Personal amable y exposición excelente.,2025-07-18 00:00:00
120,457,5,"Superó todas mis expectativas, altamente recomendable.",2024-09-25 00:00:00
1379,457,4,"Muy buena visita, lo recomiendo.",2025-07-20 00:00:00
1137,457,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-01-15 00:00:00
699,457,5,Muy bien organizado y con una colección fascinante.,2024-01-14 00:00:00
1076,457,5,,2025-11-26 00:00:00
944,457,4,Interesante y bien presentado.,2024-04-14 00:00:00
1727,458,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-12-30 00:00:00
30,458,5,,2025-01-01 00:00:00
206,458,4,,2024-09-24 00:00:00
176,458,4,,2025-03-24 00:00:00
1428,458,3,Visita agradable aunque algo corta.,2025-03-18 00:00:00
137,458,4,,2026-02-18 00:00:00
994,458,5,"Visita imprescindible, me encantó cada rincón.",2025-10-31 00:00:00
947,458,4,Interesante y bien presentado.,2025-10-20 00:00:00
621,458,5,,2025-10-08 00:00:00
1747,458,3,"Correcto, sin más. Esperaba un poco más.",2024-02-18 00:00:00
338,458,4,"Buena experiencia en general, precio razonable.",2024-09-15 00:00:00
705,458,3,"Correcto, sin más. Esperaba un poco más.",2025-02-06 00:00:00
1552,458,4,Interesante y bien presentado.,2025-07-26 00:00:00
57,458,4,"Buena experiencia en general, precio razonable.",2024-06-17 00:00:00
1349,458,4,,2024-05-25 00:00:00
1636,458,4,,2024-11-27 00:00:00
1872,458,3,Interesante pero le falta profundidad en algunos temas.,2025-05-04 00:00:00
1132,459,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-07-07 00:00:00
939,459,2,,2025-09-15 00:00:00
1781,459,5,,2025-10-12 00:00:00
1538,459,3,,2026-03-23 00:00:00
1628,459,5,"Superó todas mis expectativas, altamente recomendable.",2025-02-02 00:00:00
1631,459,5,,2026-03-15 00:00:00
1289,459,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-03-23 00:00:00
920,459,4,,2026-04-23 00:00:00
1735,459,5,Muy bien organizado y con una colección fascinante.,2024-01-07 00:00:00
1858,459,4,,2024-05-20 00:00:00
45,459,5,"Increíble experiencia, volveré sin duda.",2024-04-14 00:00:00
103,459,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-02-27 00:00:00
1922,459,4,,2024-05-10 00:00:00
551,459,4,"Muy buena visita, lo recomiendo.",2026-01-04 00:00:00
1753,459,4,,2026-03-08 00:00:00
780,459,4,Interesante y bien presentado.,2025-05-21 00:00:00
232,459,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-10-19 00:00:00
1709,460,4,,2024-12-20 00:00:00
869,460,4,"Buena experiencia en general, precio razonable.",2025-07-21 00:00:00
1521,460,5,,2025-11-15 00:00:00
187,460,4,"Buena experiencia en general, precio razonable.",2024-05-23 00:00:00
81,460,5,,2025-02-19 00:00:00
1512,460,4,Interesante y bien presentado.,2025-01-12 00:00:00
854,460,4,"Muy buena visita, lo recomiendo.",2024-12-10 00:00:00
1992,460,3,"Correcto, sin más. Esperaba un poco más.",2025-01-06 00:00:00
186,460,4,,2025-04-03 00:00:00
1716,460,4,,2024-08-23 00:00:00
963,460,3,Visita agradable aunque algo corta.,2026-03-01 00:00:00
1662,460,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-01-19 00:00:00
1638,460,4,"Muy buena visita, lo recomiendo.",2026-05-03 00:00:00
1838,460,4,"Buena experiencia en general, precio razonable.",2025-08-17 00:00:00
368,461,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-04-15 00:00:00
980,461,4,,2025-09-09 00:00:00
1599,461,5,,2025-05-15 00:00:00
1140,461,4,,2024-07-18 00:00:00
1793,461,4,,2024-03-26 00:00:00
1277,461,3,,2024-07-24 00:00:00
1383,461,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-07-05 00:00:00
1337,461,4,,2025-04-30 00:00:00
903,461,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-03-10 00:00:00
137,461,4,,2025-07-10 00:00:00
1303,462,3,,2026-04-27 00:00:00
161,462,4,,2025-12-01 00:00:00
356,462,4,,2025-03-31 00:00:00
952,462,3,Está bien pero no es para tanto.,2024-12-01 00:00:00
1310,462,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-02-21 00:00:00
285,462,4,"Muy buena visita, lo recomiendo.",2024-12-30 00:00:00
364,462,3,Visita agradable aunque algo corta.,2024-10-12 00:00:00
401,462,3,Interesante pero le falta profundidad en algunos temas.,2025-03-29 00:00:00
474,462,3,"Normal, ni mal ni especialmente bien.",2026-04-08 00:00:00
447,462,3,Visita agradable aunque algo corta.,2024-08-17 00:00:00
797,462,3,"Normal, ni mal ni especialmente bien.",2025-09-11 00:00:00
878,462,3,Interesante pero le falta profundidad en algunos temas.,2024-09-25 00:00:00
1558,462,2,,2025-09-16 00:00:00
1978,463,4,"Muy buena visita, lo recomiendo.",2025-12-07 00:00:00
746,463,4,,2025-09-01 00:00:00
920,463,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-01-18 00:00:00
650,463,4,,2025-12-01 00:00:00
359,463,5,,2025-12-22 00:00:00
280,463,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-10-24 00:00:00
1897,463,3,,2024-10-28 00:00:00
1975,463,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-03-06 00:00:00
91,463,5,Personal amable y exposición excelente.,2026-01-11 00:00:00
294,463,5,"Increíble experiencia, volveré sin duda.",2025-07-28 00:00:00
851,463,3,Interesante pero le falta profundidad en algunos temas.,2024-12-02 00:00:00
367,463,5,Personal amable y exposición excelente.,2024-05-09 00:00:00
728,463,3,"Normal, ni mal ni especialmente bien.",2024-02-22 00:00:00
251,463,5,,2026-02-02 00:00:00
917,463,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-11-07 00:00:00
595,464,3,"Correcto, sin más. Esperaba un poco más.",2026-04-19 00:00:00
291,464,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-10-16 00:00:00
1666,464,4,"Muy buena visita, lo recomiendo.",2025-04-18 00:00:00
1681,464,5,,2025-08-17 00:00:00
1633,464,4,"Buena experiencia en general, precio razonable.",2024-12-02 00:00:00
1294,464,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-03-11 00:00:00
731,464,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-02-04 00:00:00
608,464,4,,2024-07-05 00:00:00
16,464,5,"Increíble experiencia, volveré sin duda.",2025-06-24 00:00:00
1674,464,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-04-26 00:00:00
166,464,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-05-18 00:00:00
1264,464,5,,2024-12-10 00:00:00
1011,464,5,"Visita imprescindible, me encantó cada rincón.",2026-01-25 00:00:00
1053,464,5,Personal amable y exposición excelente.,2025-10-07 00:00:00
1859,464,5,"Superó todas mis expectativas, altamente recomendable.",2025-04-24 00:00:00
60,464,5,"Increíble experiencia, volveré sin duda.",2025-07-27 00:00:00
1346,465,3,"Normal, ni mal ni especialmente bien.",2024-07-31 00:00:00
191,465,4,"Muy buena visita, lo recomiendo.",2025-10-05 00:00:00
762,465,5,,2025-05-31 00:00:00
1543,465,4,,2026-01-09 00:00:00
1416,465,5,Muy bien organizado y con una colección fascinante.,2024-07-18 00:00:00
81,465,4,"Muy buena visita, lo recomiendo.",2024-05-04 00:00:00
1093,465,5,"Visita imprescindible, me encantó cada rincón.",2024-01-11 00:00:00
168,465,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-05-23 00:00:00
1993,465,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-10-23 00:00:00
1801,465,3,,2024-09-06 00:00:00
41,465,4,,2024-03-01 00:00:00
1722,465,4,,2025-07-01 00:00:00
1794,466,4,"Muy buena visita, lo recomiendo.",2024-02-13 00:00:00
995,466,4,,2024-05-18 00:00:00
1090,466,5,"Increíble experiencia, volveré sin duda.",2025-02-14 00:00:00
1918,466,5,,2025-12-14 00:00:00
1777,466,5,"Increíble experiencia, volveré sin duda.",2025-01-23 00:00:00
336,466,4,,2025-03-26 00:00:00
947,466,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-01-07 00:00:00
1945,466,5,"Increíble experiencia, volveré sin duda.",2024-12-27 00:00:00
746,466,4,"Muy buena visita, lo recomiendo.",2025-10-03 00:00:00
744,466,3,,2026-02-08 00:00:00
156,467,4,"Buena experiencia en general, precio razonable.",2025-10-10 00:00:00
1124,467,3,Está bien pero no es para tanto.,2024-03-29 00:00:00
27,467,4,Interesante y bien presentado.,2024-09-02 00:00:00
829,467,3,Visita agradable aunque algo corta.,2024-12-21 00:00:00
144,467,5,,2025-01-23 00:00:00
818,467,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-02-13 00:00:00
80,467,5,"Increíble experiencia, volveré sin duda.",2025-04-27 00:00:00
1678,467,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-07-11 00:00:00
412,467,3,Interesante pero le falta profundidad en algunos temas.,2025-02-23 00:00:00
656,467,4,"Buena experiencia en general, precio razonable.",2024-06-30 00:00:00
100,468,4,"Buena experiencia en general, precio razonable.",2024-09-19 00:00:00
1048,468,4,Interesante y bien presentado.,2024-03-19 00:00:00
61,468,5,,2025-12-14 00:00:00
940,468,5,"Increíble experiencia, volveré sin duda.",2024-12-08 00:00:00
1775,468,5,Muy bien organizado y con una colección fascinante.,2025-02-23 00:00:00
722,468,4,,2025-01-17 00:00:00
1872,468,3,,2025-11-16 00:00:00
1264,468,4,,2025-05-17 00:00:00
1875,468,2,,2024-05-26 00:00:00
1518,468,4,,2024-05-17 00:00:00
198,468,4,"Muy buena visita, lo recomiendo.",2024-09-26 00:00:00
459,468,4,Interesante y bien presentado.,2024-04-28 00:00:00
793,468,5,Personal amable y exposición excelente.,2024-11-20 00:00:00
1966,469,3,"Normal, ni mal ni especialmente bien.",2025-02-25 00:00:00
119,469,4,,2025-05-22 00:00:00
977,469,3,"Normal, ni mal ni especialmente bien.",2025-10-03 00:00:00
1552,469,1,Totalmente decepcionante.,2024-06-26 00:00:00
295,469,4,"Buena experiencia en general, precio razonable.",2025-09-20 00:00:00
1224,469,3,Visita agradable aunque algo corta.,2026-02-11 00:00:00
475,469,3,,2025-12-24 00:00:00
1741,469,5,Muy bien organizado y con una colección fascinante.,2025-07-04 00:00:00
654,469,3,Interesante pero le falta profundidad en algunos temas.,2024-05-06 00:00:00
658,469,4,"Muy buena visita, lo recomiendo.",2025-10-19 00:00:00
1707,470,2,"No volvería, hay propuestas más interesantes.",2024-05-02 00:00:00
510,470,4,"Buena experiencia en general, precio razonable.",2026-03-05 00:00:00
820,470,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-11-08 00:00:00
999,470,2,"No volvería, hay propuestas más interesantes.",2024-03-07 00:00:00
1066,470,4,,2025-04-26 00:00:00
1322,470,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-08-15 00:00:00
84,470,5,,2024-10-17 00:00:00
1446,470,4,"Buena experiencia en general, precio razonable.",2024-04-06 00:00:00
123,470,5,,2024-01-13 00:00:00
940,470,4,,2024-12-23 00:00:00
1663,470,4,Interesante y bien presentado.,2024-01-24 00:00:00
907,470,4,,2024-05-16 00:00:00
291,470,3,"Correcto, sin más. Esperaba un poco más.",2024-09-25 00:00:00
1971,470,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-03-28 00:00:00
842,471,4,"Buena experiencia en general, precio razonable.",2025-04-06 00:00:00
1563,471,5,,2026-02-15 00:00:00
710,471,4,,2025-12-25 00:00:00
1966,471,5,Muy bien organizado y con una colección fascinante.,2024-04-12 00:00:00
356,471,5,,2025-01-15 00:00:00
1182,471,2,,2025-07-18 00:00:00
171,471,5,,2025-05-09 00:00:00
1473,471,5,,2025-10-11 00:00:00
1991,471,3,,2024-10-10 00:00:00
1643,471,5,Personal amable y exposición excelente.,2026-01-17 00:00:00
1691,472,5,"Superó todas mis expectativas, altamente recomendable.",2024-09-18 00:00:00
1357,472,2,"No cumplió mis expectativas, hay mejores opciones.",2024-07-06 00:00:00
1399,472,4,,2025-05-22 00:00:00
1074,472,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-10-23 00:00:00
1775,472,5,"Increíble experiencia, volveré sin duda.",2024-06-25 00:00:00
501,472,3,,2026-04-28 00:00:00
764,472,4,,2024-11-08 00:00:00
1558,472,5,"Superó todas mis expectativas, altamente recomendable.",2024-08-08 00:00:00
986,472,3,,2025-07-13 00:00:00
1783,472,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-02-27 00:00:00
1392,473,3,,2024-02-05 00:00:00
1209,473,5,,2026-03-22 00:00:00
362,473,4,Interesante y bien presentado.,2026-01-08 00:00:00
541,473,3,Está bien pero no es para tanto.,2025-02-23 00:00:00
823,473,4,"Muy buena visita, lo recomiendo.",2024-12-13 00:00:00
1402,473,3,"Correcto, sin más. Esperaba un poco más.",2024-03-02 00:00:00
1282,473,5,,2024-12-07 00:00:00
1064,473,3,"Correcto, sin más. Esperaba un poco más.",2024-01-27 00:00:00
1541,473,5,,2025-04-17 00:00:00
1520,473,4,"Muy buena visita, lo recomiendo.",2025-11-01 00:00:00
1236,473,4,,2024-04-21 00:00:00
1576,473,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-02-12 00:00:00
670,473,4,"Muy buena visita, lo recomiendo.",2025-11-01 00:00:00
1769,473,3,,2024-05-02 00:00:00
1230,473,4,"Buena experiencia en general, precio razonable.",2025-12-27 00:00:00
285,474,4,"Muy buena visita, lo recomiendo.",2025-05-22 00:00:00
1107,474,4,,2026-04-07 00:00:00
1301,474,3,,2026-05-04 00:00:00
784,474,4,,2024-09-07 00:00:00
999,474,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-04-24 00:00:00
1758,474,4,,2026-05-27 00:00:00
208,474,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-01-04 00:00:00
1588,474,4,"Muy buena visita, lo recomiendo.",2024-05-27 00:00:00
339,474,4,,2025-08-24 00:00:00
72,474,5,,2026-01-20 00:00:00
1914,475,2,"Decepcionante, esperaba más de este lugar.",2025-08-20 00:00:00
744,475,4,Interesante y bien presentado.,2026-03-27 00:00:00
1666,475,5,"Superó todas mis expectativas, altamente recomendable.",2025-09-23 00:00:00
376,475,4,Interesante y bien presentado.,2025-10-18 00:00:00
1619,475,4,,2024-08-18 00:00:00
1318,475,2,"Decepcionante, esperaba más de este lugar.",2025-10-29 00:00:00
380,475,5,Personal amable y exposición excelente.,2024-01-25 00:00:00
605,475,2,Poco material y mal señalizado.,2024-12-19 00:00:00
256,475,5,Personal amable y exposición excelente.,2024-12-25 00:00:00
768,475,4,,2024-04-18 00:00:00
400,475,4,"Buena experiencia en general, precio razonable.",2025-07-03 00:00:00
1292,475,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-04-04 00:00:00
1991,475,5,Muy bien organizado y con una colección fascinante.,2026-01-20 00:00:00
24,475,4,Interesante y bien presentado.,2024-09-18 00:00:00
1084,475,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-11-21 00:00:00
1149,475,5,,2025-01-23 00:00:00
1835,475,5,Personal amable y exposición excelente.,2025-06-22 00:00:00
1014,475,5,"Visita imprescindible, me encantó cada rincón.",2025-06-07 00:00:00
1085,476,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-03-31 00:00:00
35,476,2,,2024-02-03 00:00:00
123,476,5,Personal amable y exposición excelente.,2024-05-13 00:00:00
1780,476,3,,2024-02-21 00:00:00
1744,476,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-04-23 00:00:00
715,476,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-02-06 00:00:00
1788,476,5,"Increíble experiencia, volveré sin duda.",2026-05-03 00:00:00
1189,476,5,,2024-08-23 00:00:00
1615,476,5,,2025-03-23 00:00:00
858,476,4,"Muy buena visita, lo recomiendo.",2025-05-31 00:00:00
1451,477,4,,2025-06-24 00:00:00
47,477,3,,2024-07-10 00:00:00
1143,477,5,"Increíble experiencia, volveré sin duda.",2024-03-08 00:00:00
1773,477,3,,2026-01-14 00:00:00
33,477,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-01-15 00:00:00
817,477,3,,2024-08-01 00:00:00
1858,477,4,,2024-01-22 00:00:00
707,477,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-03-23 00:00:00
921,477,4,Interesante y bien presentado.,2025-04-09 00:00:00
1965,477,4,,2024-01-05 00:00:00
392,477,3,"Normal, ni mal ni especialmente bien.",2024-04-02 00:00:00
128,477,3,,2026-03-28 00:00:00
1723,477,4,"Muy buena visita, lo recomiendo.",2025-01-28 00:00:00
1744,477,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-04-20 00:00:00
946,477,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-04-12 00:00:00
1030,477,3,"Normal, ni mal ni especialmente bien.",2026-03-02 00:00:00
1679,477,3,"Normal, ni mal ni especialmente bien.",2024-02-15 00:00:00
1482,477,3,Visita agradable aunque algo corta.,2024-11-03 00:00:00
527,477,4,"Muy buena visita, lo recomiendo.",2026-05-25 00:00:00
962,477,2,La atención al público mejorable.,2024-09-21 00:00:00
1798,477,4,,2024-01-24 00:00:00
1918,477,2,"No volvería, hay propuestas más interesantes.",2025-06-11 00:00:00
1763,477,2,,2025-03-20 00:00:00
892,478,4,,2026-05-05 00:00:00
898,478,5,"Visita imprescindible, me encantó cada rincón.",2025-06-19 00:00:00
724,478,1,,2025-11-09 00:00:00
33,478,4,"Buena experiencia en general, precio razonable.",2024-12-03 00:00:00
1043,478,5,Muy bien organizado y con una colección fascinante.,2024-06-02 00:00:00
671,478,3,,2024-09-23 00:00:00
3,478,5,"Visita imprescindible, me encantó cada rincón.",2025-01-06 00:00:00
616,478,5,Muy bien organizado y con una colección fascinante.,2025-02-26 00:00:00
554,478,4,Interesante y bien presentado.,2025-08-11 00:00:00
792,478,4,,2025-08-18 00:00:00
257,478,2,,2025-02-18 00:00:00
1017,478,4,,2024-02-24 00:00:00
1389,478,4,"Buena experiencia en general, precio razonable.",2025-10-21 00:00:00
1264,478,5,Personal amable y exposición excelente.,2024-04-03 00:00:00
1610,478,4,,2024-05-21 00:00:00
729,479,5,Personal amable y exposición excelente.,2026-02-24 00:00:00
1980,479,4,,2025-02-04 00:00:00
1189,479,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-03-12 00:00:00
806,479,5,"Increíble experiencia, volveré sin duda.",2025-04-23 00:00:00
1678,479,5,"Increíble experiencia, volveré sin duda.",2025-02-25 00:00:00
1462,479,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-12-18 00:00:00
1504,479,3,,2024-10-28 00:00:00
386,479,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-05-22 00:00:00
940,479,4,,2025-07-16 00:00:00
1728,479,4,"Muy buena visita, lo recomiendo.",2025-10-05 00:00:00
1010,479,4,"Buena experiencia en general, precio razonable.",2024-12-20 00:00:00
1372,479,3,,2025-02-11 00:00:00
1176,479,3,,2025-04-20 00:00:00
1693,479,5,,2024-09-27 00:00:00
567,479,4,,2024-03-28 00:00:00
1869,480,5,,2024-05-26 00:00:00
1378,480,5,,2026-01-10 00:00:00
65,480,3,Está bien pero no es para tanto.,2024-05-10 00:00:00
1642,480,4,Interesante y bien presentado.,2024-03-11 00:00:00
393,480,4,,2025-11-01 00:00:00
1159,480,3,Visita agradable aunque algo corta.,2024-01-12 00:00:00
937,480,4,"Buena experiencia en general, precio razonable.",2024-08-17 00:00:00
844,480,2,Poco material y mal señalizado.,2024-11-15 00:00:00
1784,480,4,,2024-11-08 00:00:00
877,480,5,"Superó todas mis expectativas, altamente recomendable.",2025-03-05 00:00:00
1622,481,3,Visita agradable aunque algo corta.,2025-01-27 00:00:00
909,481,4,,2025-09-28 00:00:00
1015,481,5,,2025-01-09 00:00:00
61,481,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-01-19 00:00:00
137,481,5,Muy bien organizado y con una colección fascinante.,2024-08-28 00:00:00
511,481,4,"Muy buena visita, lo recomiendo.",2025-05-17 00:00:00
1089,481,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-11-21 00:00:00
1483,481,5,"Increíble experiencia, volveré sin duda.",2026-04-25 00:00:00
1213,481,4,Interesante y bien presentado.,2025-04-08 00:00:00
788,481,3,Interesante pero le falta profundidad en algunos temas.,2025-12-21 00:00:00
867,482,4,Interesante y bien presentado.,2024-06-05 00:00:00
246,482,3,,2024-03-19 00:00:00
1008,482,4,Interesante y bien presentado.,2025-02-22 00:00:00
1123,482,2,Poco material y mal señalizado.,2026-03-20 00:00:00
676,482,4,"Muy buena visita, lo recomiendo.",2025-11-09 00:00:00
141,482,3,,2024-07-31 00:00:00
1893,482,4,,2024-04-21 00:00:00
1550,482,3,,2025-08-02 00:00:00
1686,482,3,,2024-05-29 00:00:00
733,482,4,,2024-10-05 00:00:00
294,483,4,,2024-11-10 00:00:00
1572,483,4,Interesante y bien presentado.,2025-07-14 00:00:00
666,483,4,,2024-03-29 00:00:00
1183,483,4,"Buena experiencia en general, precio razonable.",2025-09-11 00:00:00
1434,483,4,"Buena experiencia en general, precio razonable.",2024-09-19 00:00:00
1782,483,5,,2025-02-13 00:00:00
1679,483,3,,2024-10-16 00:00:00
1219,483,3,,2024-05-06 00:00:00
779,483,3,Interesante pero le falta profundidad en algunos temas.,2026-03-03 00:00:00
1009,483,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-05-30 00:00:00
404,484,5,,2025-11-15 00:00:00
1394,484,3,,2024-12-11 00:00:00
1486,484,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-05-29 00:00:00
515,484,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-06-13 00:00:00
688,484,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-01-24 00:00:00
1983,484,2,"Decepcionante, esperaba más de este lugar.",2024-12-21 00:00:00
749,484,4,"Muy buena visita, lo recomiendo.",2024-07-05 00:00:00
1527,484,3,Visita agradable aunque algo corta.,2024-11-14 00:00:00
909,484,3,"Correcto, sin más. Esperaba un poco más.",2026-04-01 00:00:00
1591,484,4,,2024-01-31 00:00:00
1543,484,3,Visita agradable aunque algo corta.,2025-09-17 00:00:00
1337,484,3,"Correcto, sin más. Esperaba un poco más.",2026-04-23 00:00:00
1714,484,2,"Decepcionante, esperaba más de este lugar.",2025-12-31 00:00:00
1885,484,4,Interesante y bien presentado.,2024-02-24 00:00:00
1161,484,2,,2024-03-04 00:00:00
471,484,4,,2025-08-31 00:00:00
805,484,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-09-10 00:00:00
1520,484,2,,2024-04-01 00:00:00
1305,484,3,,2024-01-14 00:00:00
161,485,5,"Superó todas mis expectativas, altamente recomendable.",2026-04-12 00:00:00
1550,485,4,,2025-12-07 00:00:00
192,485,5,,2026-04-22 00:00:00
1769,485,5,"Superó todas mis expectativas, altamente recomendable.",2024-02-16 00:00:00
608,485,5,,2025-10-07 00:00:00
1311,485,5,"Increíble experiencia, volveré sin duda.",2026-02-17 00:00:00
977,485,2,"No volvería, hay propuestas más interesantes.",2026-02-08 00:00:00
733,485,4,"Buena experiencia en general, precio razonable.",2024-04-10 00:00:00
1295,485,5,,2025-10-13 00:00:00
1901,485,4,"Buena experiencia en general, precio razonable.",2024-01-10 00:00:00
84,485,4,,2025-03-24 00:00:00
1843,485,5,,2024-06-18 00:00:00
1220,485,4,,2024-06-19 00:00:00
1619,485,5,"Superó todas mis expectativas, altamente recomendable.",2025-06-19 00:00:00
770,485,5,"Superó todas mis expectativas, altamente recomendable.",2025-09-05 00:00:00
945,485,5,"Superó todas mis expectativas, altamente recomendable.",2024-04-24 00:00:00
274,486,2,,2024-01-29 00:00:00
1344,486,3,"Normal, ni mal ni especialmente bien.",2025-04-26 00:00:00
469,486,2,,2024-07-26 00:00:00
878,486,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-10-10 00:00:00
33,486,2,,2025-05-17 00:00:00
296,486,4,Interesante y bien presentado.,2024-12-12 00:00:00
175,486,4,,2025-03-05 00:00:00
475,486,3,,2024-01-08 00:00:00
192,486,3,,2024-01-16 00:00:00
1388,486,3,Visita agradable aunque algo corta.,2026-03-14 00:00:00
770,487,5,Personal amable y exposición excelente.,2024-02-02 00:00:00
232,487,3,Visita agradable aunque algo corta.,2024-07-17 00:00:00
486,487,4,,2025-02-08 00:00:00
193,487,2,,2026-04-24 00:00:00
1620,487,5,"Superó todas mis expectativas, altamente recomendable.",2025-09-08 00:00:00
263,487,5,Muy bien organizado y con una colección fascinante.,2026-05-17 00:00:00
1192,487,3,Interesante pero le falta profundidad en algunos temas.,2024-01-21 00:00:00
686,487,4,"Buena experiencia en general, precio razonable.",2024-03-08 00:00:00
446,487,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-08-14 00:00:00
1283,487,4,"Buena experiencia en general, precio razonable.",2025-12-14 00:00:00
1738,488,5,"Increíble experiencia, volveré sin duda.",2024-04-01 00:00:00
1771,488,5,"Superó todas mis expectativas, altamente recomendable.",2024-11-01 00:00:00
138,488,5,"Visita imprescindible, me encantó cada rincón.",2025-05-06 00:00:00
842,488,3,,2025-01-07 00:00:00
1167,488,5,Personal amable y exposición excelente.,2026-02-24 00:00:00
287,488,4,"Buena experiencia en general, precio razonable.",2026-05-18 00:00:00
1535,488,5,"Visita imprescindible, me encantó cada rincón.",2025-09-26 00:00:00
1493,488,5,,2024-05-20 00:00:00
1813,488,5,Personal amable y exposición excelente.,2024-03-08 00:00:00
16,488,5,,2024-04-19 00:00:00
1284,489,4,"Muy buena visita, lo recomiendo.",2026-04-13 00:00:00
940,489,5,"Visita imprescindible, me encantó cada rincón.",2024-05-30 00:00:00
1721,489,4,Interesante y bien presentado.,2025-05-02 00:00:00
684,489,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-02-01 00:00:00
529,489,5,"Increíble experiencia, volveré sin duda.",2024-08-24 00:00:00
1971,489,5,Muy bien organizado y con una colección fascinante.,2024-08-26 00:00:00
1829,489,5,,2024-01-04 00:00:00
55,489,5,Muy bien organizado y con una colección fascinante.,2025-05-25 00:00:00
1545,489,5,"Increíble experiencia, volveré sin duda.",2025-05-17 00:00:00
213,489,5,"Superó todas mis expectativas, altamente recomendable.",2026-05-26 00:00:00
491,490,4,,2024-09-09 00:00:00
1204,490,5,,2026-02-22 00:00:00
511,490,3,,2025-07-13 00:00:00
669,490,5,"Superó todas mis expectativas, altamente recomendable.",2024-12-03 00:00:00
887,490,5,,2025-08-29 00:00:00
1057,490,5,Personal amable y exposición excelente.,2024-04-10 00:00:00
903,490,4,,2025-01-20 00:00:00
987,490,3,"Normal, ni mal ni especialmente bien.",2025-04-17 00:00:00
597,490,4,"Muy buena visita, lo recomiendo.",2024-06-06 00:00:00
313,490,5,,2026-02-15 00:00:00
96,490,5,Muy bien organizado y con una colección fascinante.,2025-03-08 00:00:00
386,490,5,"Visita imprescindible, me encantó cada rincón.",2025-01-01 00:00:00
423,491,3,,2025-04-16 00:00:00
1105,491,4,Interesante y bien presentado.,2024-05-05 00:00:00
1960,491,4,Interesante y bien presentado.,2025-06-28 00:00:00
144,491,1,No lo recomendaría a nadie.,2025-11-11 00:00:00
564,491,4,,2025-05-13 00:00:00
483,491,5,Personal amable y exposición excelente.,2024-01-17 00:00:00
493,491,5,Muy bien organizado y con una colección fascinante.,2026-04-21 00:00:00
759,491,5,,2026-05-16 00:00:00
1639,491,5,"Increíble experiencia, volveré sin duda.",2025-01-27 00:00:00
